Date;Poule;niveau_observation;Ponte;Etat_oeuf;Doute;Effectif;Remarques
2023-02-25;MARANS;groupe;0;RAS;False;1;RAS
2023-02-25;Saquiel;individuel;0;RAS;False;1;RAS
2023-02-26;MARANS;groupe;1;RAS;False;1;RAS
2023-02-26;Rémiel;individuel;0;RAS;False;1;RAS
2023-02-26;Cunégonde;individuel;1;RAS;False;1;RAS
2023-02-26;Pioupioute;individuel;1;RAS;False;1;RAS
2023-02-26;Joséphine;individuel;0;RAS;False;1;RAS
2023-02-26;Valérie;individuel;0;RAS;False;1;RAS
2023-02-26;Saquiel;individuel;1;cassé;False;1;RAS
2023-02-26;Augustine;individuel;0;RAS;False;1;RAS
2023-02-27;MARANS;groupe;1;RAS;False;1;RAS
2023-02-27;Pioupioute;individuel;0;RAS;False;1;RAS
2023-02-27;Valérie;individuel;1;RAS;False;1;RAS
2023-02-27;Cunégonde;individuel;1;RAS;False;1;RAS
2023-02-27;Joséphine;individuel;1;RAS;False;1;RAS
2023-02-27;Augustine;individuel;0;RAS;False;1;RAS
2023-02-27;Rémiel;individuel;0;RAS;False;1;RAS
2023-02-27;Saquiel;individuel;1;cassé;False;1;RAS
2023-02-28;Saquiel;individuel;0;RAS;False;1;RAS
2023-02-28;Augustine;individuel;0;RAS;False;1;RAS
2023-02-28;Pioupioute;individuel;0;RAS;False;1;RAS
2023-02-28;Rémiel;individuel;0;RAS;False;1;RAS
2023-02-28;Joséphine;individuel;1;RAS;False;1;RAS
2023-02-28;Valérie;individuel;0;RAS;False;1;RAS
2023-02-28;MARANS;groupe;0;RAS;False;1;RAS
2023-02-28;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-01;Valérie;individuel;1;RAS;False;1;RAS
2023-03-01;Augustine;individuel;0;RAS;False;1;RAS
2023-03-01;Pioupioute;individuel;1;RAS;False;1;RAS
2023-03-01;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-01;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-01;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-01;MARANS;groupe;1;RAS;False;1;RAS
2023-03-01;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-02;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-02;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-02;Valérie;individuel;1;RAS;False;1;RAS
2023-03-02;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-02;Augustine;individuel;0;RAS;False;1;RAS
2023-03-02;Pioupioute;individuel;1;RAS;False;1;RAS
2023-03-02;MARANS;groupe;0;RAS;False;1;RAS
2023-03-02;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-03;Valérie;individuel;0;RAS;False;1;RAS
2023-03-03;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-03;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-03;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-03;MARANS;groupe;1;RAS;False;1;RAS
2023-03-03;Augustine;individuel;0;RAS;False;1;RAS
2023-03-03;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-03;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-04;MARANS;groupe;0;RAS;False;1;RAS
2023-03-04;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-04;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-04;Augustine;individuel;0;RAS;False;1;RAS
2023-03-04;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-04;Valérie;individuel;0;RAS;False;1;RAS
2023-03-04;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-04;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-05;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-05;MARANS;groupe;1;RAS;False;1;RAS
2023-03-05;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-05;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-05;Augustine;individuel;0;RAS;False;1;RAS
2023-03-05;Valérie;individuel;1;RAS;False;1;RAS
2023-03-05;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-05;Pioupioute;individuel;1;cassé;False;1;RAS
2023-03-06;MARANS;groupe;0;RAS;False;1;RAS
2023-03-06;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-06;Valérie;individuel;1;RAS;False;1;RAS
2023-03-06;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-06;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-06;Cunégonde;individuel;0;RAS;False;1;RAS
2023-03-06;Augustine;individuel;0;RAS;False;1;RAS
2023-03-06;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-07;Augustine;individuel;0;RAS;False;1;RAS
2023-03-07;MARANS;groupe;1;RAS;False;1;RAS
2023-03-07;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-07;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-07;Valérie;individuel;1;RAS;False;1;RAS
2023-03-07;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-07;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-07;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-08;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-08;Augustine;individuel;0;RAS;False;1;RAS
2023-03-08;Pioupioute;individuel;1;cassé;False;1;RAS
2023-03-08;MARANS;groupe;0;RAS;False;1;RAS
2023-03-08;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-08;Cunégonde;individuel;0;RAS;False;1;RAS
2023-03-08;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-08;Valérie;individuel;0;RAS;False;1;RAS
2023-03-09;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-09;Augustine;individuel;0;RAS;False;1;RAS
2023-03-09;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-09;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-09;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-09;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-09;Valérie;individuel;1;RAS;False;1;RAS
2023-03-09;MARANS;groupe;1;RAS;False;1;RAS
2023-03-10;Augustine;individuel;0;RAS;False;1;RAS
2023-03-10;MARANS;groupe;1;RAS;False;1;RAS
2023-03-10;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-10;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-10;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-10;Valérie;individuel;0;RAS;False;1;RAS
2023-03-10;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-10;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-11;Valérie;individuel;1;RAS;False;1;RAS
2023-03-11;Pioupioute;individuel;1;cassé;False;1;RAS
2023-03-11;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-11;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-11;Augustine;individuel;0;RAS;False;1;RAS
2023-03-11;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-11;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-11;MARANS;groupe;0;RAS;False;1;RAS
2023-03-12;MARANS;groupe;1;RAS;False;1;RAS
2023-03-12;Valérie;individuel;1;RAS;False;1;RAS
2023-03-12;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-12;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-12;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-12;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-12;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-12;Augustine;individuel;0;RAS;False;1;RAS
2023-03-13;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-13;Cunégonde;individuel;0;RAS;False;1;RAS
2023-03-13;MARANS;groupe;0;RAS;False;1;RAS
2023-03-13;Augustine;individuel;0;RAS;False;1;RAS
2023-03-13;Valérie;individuel;1;RAS;False;1;RAS
2023-03-13;Pioupioute;individuel;1;cassé;False;1;RAS
2023-03-13;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-13;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-14;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-14;MARANS;groupe;1;RAS;False;1;RAS
2023-03-14;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-14;Valérie;individuel;1;RAS;False;1;RAS
2023-03-14;Augustine;individuel;0;RAS;False;1;RAS
2023-03-14;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-14;Joséphine;individuel;0;RAS;False;1;RAS
2023-03-14;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-15;Augustine;individuel;0;RAS;False;1;RAS
2023-03-15;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-15;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-15;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-15;Valérie;individuel;1;RAS;False;1;RAS
2023-03-15;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-15;MARANS;groupe;0;RAS;False;1;RAS
2023-03-15;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-16;Pioupioute;individuel;1;RAS;False;1;RAS
2023-03-16;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-16;MARANS;groupe;1;RAS;False;1;RAS
2023-03-16;Valérie;individuel;1;RAS;False;1;RAS
2023-03-16;Augustine;individuel;0;RAS;False;1;RAS
2023-03-16;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-16;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-16;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-17;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-17;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-17;MARANS;groupe;1;RAS;False;1;RAS
2023-03-17;Cunégonde;individuel;0;RAS;False;1;RAS
2023-03-17;Augustine;individuel;1;RAS;False;1;RAS
2023-03-17;Pioupioute;individuel;1;RAS;False;1;RAS
2023-03-17;Valérie;individuel;1;RAS;False;1;RAS
2023-03-17;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-18;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-18;Augustine;individuel;0;RAS;False;1;RAS
2023-03-18;Valérie;individuel;0;RAS;False;1;RAS
2023-03-18;MARANS;groupe;0;RAS;False;1;RAS
2023-03-18;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-18;Pioupioute;individuel;1;RAS;False;1;RAS
2023-03-18;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-18;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-19;Augustine;individuel;1;RAS;False;1;RAS
2023-03-19;Valérie;individuel;1;RAS;False;1;RAS
2023-03-19;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-19;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-19;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-19;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-19;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-19;MARANS;groupe;1;RAS;False;1;RAS
2023-03-20;Valérie;individuel;1;RAS;False;1;RAS
2023-03-20;Rémiel;individuel;1;RAS;True;1;RAS
2023-03-20;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-20;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-20;MARANS;groupe;1;RAS;False;1;RAS
2023-03-20;Augustine;individuel;0;RAS;False;1;RAS
2023-03-20;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-20;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-21;Valérie;individuel;0;RAS;False;1;RAS
2023-03-21;Augustine;individuel;1;RAS;False;1;RAS
2023-03-21;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-21;Cunégonde;individuel;0;RAS;False;1;RAS
2023-03-21;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-21;Pioupioute;individuel;1;RAS;False;1;RAS
2023-03-21;MARANS;groupe;0;RAS;False;1;RAS
2023-03-21;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-22;MARANS;groupe;1;RAS;False;1;RAS
2023-03-22;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-22;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-22;Augustine;individuel;0;RAS;False;1;RAS
2023-03-22;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-22;Valérie;individuel;1;RAS;False;1;RAS
2023-03-22;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-22;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-23;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-23;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-23;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-23;Augustine;individuel;1;RAS;False;1;RAS
2023-03-23;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-23;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-23;MARANS;groupe;1;RAS;False;1;RAS
2023-03-23;Valérie;individuel;0;RAS;False;1;RAS
2023-03-24;Valérie;individuel;1;RAS;False;1;RAS
2023-03-24;MARANS;groupe;0;RAS;False;1;RAS
2023-03-24;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-24;Augustine;individuel;0;RAS;False;1;RAS
2023-03-24;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-24;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-24;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-24;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-25;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-25;MARANS;groupe;1;RAS;False;1;RAS
2023-03-25;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-25;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-25;Augustine;individuel;0;RAS;False;1;RAS
2023-03-25;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-25;Valérie;individuel;0;RAS;False;1;RAS
2023-03-25;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-26;Augustine;individuel;1;RAS;False;1;RAS
2023-03-26;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-26;Joséphine;individuel;0;RAS;False;1;RAS
2023-03-26;MARANS;groupe;1;RAS;False;1;RAS
2023-03-26;Pioupioute;individuel;1;cassé;False;1;RAS
2023-03-26;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-26;Cunégonde;individuel;0;RAS;False;1;RAS
2023-03-26;Valérie;individuel;1;RAS;False;1;RAS
2023-03-27;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-27;Valérie;individuel;0;RAS;False;1;RAS
2023-03-27;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-27;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-27;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-27;Augustine;individuel;0;RAS;False;1;RAS
2023-03-27;MARANS;groupe;0;RAS;False;1;RAS
2023-03-27;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-28;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-28;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-28;Valérie;individuel;1;RAS;False;1;RAS
2023-03-28;Pioupioute;individuel;1;cassé;False;1;RAS
2023-03-28;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-28;Augustine;individuel;1;RAS;False;1;RAS
2023-03-28;Saquiel;individuel;0;RAS;False;1;RAS
2023-03-28;MARANS;groupe;1;RAS;False;1;RAS
2023-03-29;MARANS;groupe;1;RAS;False;1;RAS
2023-03-29;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-29;Saquiel;individuel;1;cassé;False;1;RAS
2023-03-29;Valérie;individuel;0;RAS;False;1;RAS
2023-03-29;Augustine;individuel;0;RAS;False;1;RAS
2023-03-29;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-29;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-29;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-30;MARANS;groupe;0;RAS;False;1;RAS
2023-03-30;Saquiel;individuel;1;RAS;False;1;RAS
2023-03-30;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-30;Augustine;individuel;0;RAS;False;1;RAS
2023-03-30;Rémiel;individuel;1;RAS;False;1;RAS
2023-03-30;Valérie;individuel;1;RAS;False;1;RAS
2023-03-30;Cunégonde;individuel;0;RAS;False;1;RAS
2023-03-30;Pioupioute;individuel;1;cassé;False;1;RAS
2023-03-31;Joséphine;individuel;1;RAS;False;1;RAS
2023-03-31;Cunégonde;individuel;1;RAS;False;1;RAS
2023-03-31;Pioupioute;individuel;0;RAS;False;1;RAS
2023-03-31;MARANS;groupe;1;RAS;False;1;RAS
2023-03-31;Valérie;individuel;1;RAS;False;1;RAS
2023-03-31;Augustine;individuel;0;RAS;False;1;RAS
2023-03-31;Rémiel;individuel;0;RAS;False;1;RAS
2023-03-31;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-01;MARANS;groupe;0;RAS;False;1;RAS
2023-04-01;Augustine;individuel;1;RAS;False;1;RAS
2023-04-01;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-01;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-01;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-01;Valérie;individuel;0;RAS;False;1;RAS
2023-04-01;Saquiel;individuel;1;RAS;False;1;RAS
2023-04-01;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-02;MARANS;groupe;1;RAS;False;1;RAS
2023-04-02;Saquiel;individuel;1;RAS;False;1;RAS
2023-04-02;Cunégonde;individuel;0;RAS;False;1;RAS
2023-04-02;Valérie;individuel;1;RAS;False;1;RAS
2023-04-02;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-02;Augustine;individuel;0;RAS;False;1;RAS
2023-04-02;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-02;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-03;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-03;Valérie;individuel;0;RAS;False;1;RAS
2023-04-03;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-03;Augustine;individuel;0;RAS;False;1;RAS
2023-04-03;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-03;Cunégonde;individuel;1;RAS;True;1;RAS
2023-04-03;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-03;MARANS;groupe;1;RAS;False;1;RAS
2023-04-04;MARANS;groupe;0;RAS;False;1;RAS
2023-04-04;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-04;Augustine;individuel;0;RAS;False;0;RAS
2023-04-04;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-04;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-04;Valérie;individuel;1;RAS;False;1;RAS
2023-04-04;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-04;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-05;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-05;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-05;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-05;Augustine;individuel;0;RAS;False;0;RAS
2023-04-05;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-05;Valérie;individuel;1;RAS;False;1;RAS
2023-04-05;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-05;MARANS;groupe;1;RAS;False;1;RAS
2023-04-06;MARANS;groupe;1;RAS;False;1;RAS
2023-04-06;Augustine;individuel;0;RAS;False;0;RAS
2023-04-06;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-06;Valérie;individuel;0;RAS;False;1;RAS
2023-04-06;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-06;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-06;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-06;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-07;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-07;Joséphine;individuel;0;RAS;False;1;RAS
2023-04-07;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-07;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-07;Valérie;individuel;1;RAS;False;1;RAS
2023-04-07;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-07;Augustine;individuel;0;RAS;False;0;RAS
2023-04-07;MARANS;groupe;0;RAS;False;1;RAS
2023-04-08;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-08;MARANS;groupe;1;RAS;False;1;RAS
2023-04-08;Augustine;individuel;0;RAS;False;0;RAS
2023-04-08;Saquiel;individuel;1;RAS;False;1;RAS
2023-04-08;Valérie;individuel;0;RAS;False;1;RAS
2023-04-08;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-08;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-08;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-09;MARANS;groupe;1;RAS;False;1;RAS
2023-04-09;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-09;Valérie;individuel;0;RAS;False;1;RAS
2023-04-09;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-09;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-09;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-09;Augustine;individuel;0;RAS;False;0;RAS
2023-04-09;Joséphine;individuel;0;RAS;False;1;RAS
2023-04-10;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-10;Valérie;individuel;1;RAS;False;1;RAS
2023-04-10;Saquiel;individuel;1;cassé;False;1;RAS
2023-04-10;Augustine;individuel;0;RAS;False;0;RAS
2023-04-10;MARANS;groupe;0;RAS;False;1;RAS
2023-04-10;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-10;Pioupioute;individuel;1;cassé;False;1;RAS
2023-04-10;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-11;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-11;Saquiel;individuel;1;cassé;False;1;RAS
2023-04-11;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-11;MARANS;groupe;1;RAS;False;1;RAS
2023-04-11;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-11;Augustine;individuel;0;RAS;False;0;RAS
2023-04-11;Valérie;individuel;1;RAS;False;1;RAS
2023-04-11;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-12;Pioupioute;individuel;1;cassé;False;1;RAS
2023-04-12;Valérie;individuel;1;RAS;False;1;RAS
2023-04-12;Cunégonde;individuel;0;RAS;False;1;RAS
2023-04-12;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-12;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-12;Augustine;individuel;0;RAS;False;0;RAS
2023-04-12;MARANS;groupe;0;RAS;False;1;RAS
2023-04-12;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-13;Joséphine;individuel;0;RAS;False;1;RAS
2023-04-13;MARANS;groupe;1;RAS;False;1;RAS
2023-04-13;Pioupioute;individuel;1;cassé;False;1;RAS
2023-04-13;Augustine;individuel;0;RAS;False;0;RAS
2023-04-13;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-13;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-13;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-13;Valérie;individuel;1;RAS;False;1;RAS
2023-04-14;MARANS;groupe;0;RAS;False;1;RAS
2023-04-14;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-14;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-14;Augustine;individuel;0;RAS;False;0;RAS
2023-04-14;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-14;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-14;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-14;Valérie;individuel;1;RAS;False;1;RAS
2023-04-15;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-15;MARANS;groupe;1;RAS;False;1;RAS
2023-04-15;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-15;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-15;Valérie;individuel;0;RAS;False;1;RAS
2023-04-15;Pioupioute;individuel;1;cassé;False;1;RAS
2023-04-15;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-15;Augustine;individuel;0;RAS;False;0;RAS
2023-04-16;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-16;Valérie;individuel;1;RAS;False;1;RAS
2023-04-16;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-16;Saquiel;individuel;1;cassé;False;1;RAS
2023-04-16;Augustine;individuel;0;RAS;False;0;RAS
2023-04-16;MARANS;groupe;1;RAS;False;1;RAS
2023-04-16;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-16;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-17;MARANS;groupe;0;RAS;False;1;RAS
2023-04-17;Cunégonde;individuel;0;RAS;False;1;RAS
2023-04-17;Valérie;individuel;0;RAS;False;1;RAS
2023-04-17;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-17;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-17;Saquiel;individuel;1;cassé;False;1;RAS
2023-04-17;Augustine;individuel;0;RAS;False;0;RAS
2023-04-17;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-18;Augustine;individuel;0;RAS;False;0;RAS
2023-04-18;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-18;MARANS;groupe;1;RAS;False;1;RAS
2023-04-18;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-18;Valérie;individuel;1;RAS;False;1;RAS
2023-04-18;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-18;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-18;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-19;Augustine;individuel;0;RAS;False;0;RAS
2023-04-19;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-19;Saquiel;individuel;1;cassé;False;1;RAS
2023-04-19;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-19;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-19;Valérie;individuel;1;RAS;False;1;RAS
2023-04-19;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-19;MARANS;groupe;0;RAS;False;1;RAS
2023-04-20;MARANS;groupe;1;RAS;False;1;RAS
2023-04-20;Augustine;individuel;0;RAS;False;0;RAS
2023-04-20;Valérie;individuel;1;RAS;False;1;RAS
2023-04-20;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-20;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-20;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-20;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-20;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-21;MARANS;groupe;1;RAS;False;1;RAS
2023-04-21;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-21;Augustine;individuel;0;RAS;False;0;RAS
2023-04-21;Cunégonde;individuel;1;RAS;False;1;RAS
2023-04-21;Pioupioute;individuel;1;RAS;False;1;RAS
2023-04-21;Rémiel;individuel;1;RAS;False;1;RAS
2023-04-21;Valérie;individuel;1;RAS;False;1;RAS
2023-04-21;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-22;Valérie;individuel;1;RAS;False;1;RAS
2023-04-22;MARANS;groupe;0;RAS;False;1;RAS
2023-04-22;Cunégonde;individuel;0;RAS;False;1;RAS
2023-04-22;Rémiel;individuel;0;RAS;False;1;RAS
2023-04-22;Saquiel;individuel;0;RAS;False;1;RAS
2023-04-22;Pioupioute;individuel;0;RAS;False;1;RAS
2023-04-22;Augustine;individuel;0;RAS;False;0;RAS
2023-04-22;Joséphine;individuel;1;RAS;False;1;RAS
2023-04-23;MARANS;groupe;1;RAS;False;1;RAS
2023-04-23;Joséphine;individuel;1;RAS;False;1;RAS
