Date;Poule_brute;Ponte_brute;niveau_observation;group_id
2025-02-16;Valérie;x ;individuel;
2025-02-16;Rémiel;;individuel;
2025-02-16;Pioupioute;;individuel;
2025-02-16;MARANS;;groupe;MARANS
2025-02-17;Valérie;;individuel;
2025-02-17;Rémiel;;individuel;
2025-02-17;Joséphine;;individuel;
2025-02-17;Pioupioute;;individuel;
2025-02-17;Cunégonde;;individuel;
2025-02-17;MARANS;xx;groupe;MARANS
2025-02-18;MARANS;;groupe;MARANS
2025-02-18;Pioupioute;;individuel;
2025-02-18;Cunégonde;x;individuel;
2025-02-18;Joséphine;;individuel;
2025-02-18;Rémiel;;individuel;
2025-02-18;Valérie;;individuel;
2025-02-19;Rémiel;;individuel;
2025-02-19;MARANS;x(a);groupe;MARANS
2025-02-19;Valérie;;individuel;
2025-02-19;Pioupioute;;individuel;
2025-02-19;Cunégonde;x;individuel;
2025-02-19;Joséphine;;individuel;
2025-02-20;MARANS;x(t);groupe;MARANS
2025-02-20;Cunégonde;;individuel;
2025-02-20;Rémiel;;individuel;
2025-02-20;Joséphine;;individuel;
2025-02-20;Pioupioute;;individuel;
2025-02-20;Valérie;;individuel;
2025-02-21;Joséphine;;individuel;
2025-02-21;Valérie;;individuel;
2025-02-21;Pioupioute;;individuel;
2025-02-21;Cunégonde;x;individuel;
2025-02-21;Rémiel;;individuel;
2025-02-21;MARANS;x(a);groupe;MARANS
2025-02-22;MARANS;x(t);groupe;MARANS
2025-02-22;Valérie;;individuel;
2025-02-22;Cunégonde;x;individuel;
2025-02-22;Rémiel;;individuel;
2025-02-22;Pioupioute;;individuel;
2025-02-22;Joséphine;;individuel;
2025-02-23;Rémiel;;individuel;
2025-02-23;Joséphine;;individuel;
2025-02-23;Pioupioute;;individuel;
2025-02-23;Valérie;;individuel;
2025-02-23;MARANS;x(a);groupe;MARANS
2025-02-23;Cunégonde;;individuel;
2025-02-24;MARANS;x(n)x(t);groupe;MARANS
2025-02-24;Joséphine;;individuel;
2025-02-24;Pioupioute;;individuel;
2025-02-24;Rémiel;veut pondre;individuel;
2025-02-24;Cunégonde;x;individuel;
2025-02-24;Valérie;;individuel;
2025-02-25;Cunégonde;x;individuel;
2025-02-25;Pioupioute;;individuel;
2025-02-25;Rémiel;;individuel;
2025-02-25;MARANS;xx(n);groupe;MARANS
2025-02-25;Valérie;;individuel;
2025-02-25;Joséphine;;individuel;
2025-02-26;Valérie;x ;individuel;
2025-02-26;Cunégonde;;individuel;
2025-02-26;Joséphine;;individuel;
2025-02-26;Pioupioute;;individuel;
2025-02-26;Rémiel;;individuel;
2025-02-26;MARANS;x;groupe;MARANS
2025-02-27;Rémiel;;individuel;
2025-02-27;MARANS;xx(n);groupe;MARANS
2025-02-27;Joséphine;;individuel;
2025-02-27;Cunégonde;x;individuel;
2025-02-27;Pioupioute;;individuel;
2025-02-27;Valérie;;individuel;
2025-02-28;Cunégonde;x;individuel;
2025-02-28;Valérie;x ;individuel;
2025-02-28;Rémiel;;individuel;
2025-02-28;Pioupioute;;individuel;
2025-02-28;MARANS;xxx;groupe;MARANS
2025-02-28;Joséphine;;individuel;
2025-03-01;Cunégonde;;individuel;
2025-03-01;Rémiel;;individuel;
2025-03-01;Valérie;;individuel;
2025-03-01;Joséphine;;individuel;
2025-03-01;Pioupioute;;individuel;
2025-03-01;MARANS;;groupe;MARANS
2025-03-02;MARANS;xxx;groupe;MARANS
2025-03-02;Joséphine;;individuel;
2025-03-02;Valérie;x ;individuel;
2025-03-02;Cunégonde;x;individuel;
2025-03-02;Rémiel;;individuel;
2025-03-02;Pioupioute;;individuel;
2025-03-03;MARANS;;groupe;MARANS
2025-03-03;Joséphine;;individuel;
2025-03-03;Pioupioute;;individuel;
2025-03-03;Cunégonde;x;individuel;
2025-03-03;Rémiel;;individuel;
2025-03-03;Valérie;x ;individuel;
2025-03-04;Pioupioute;;individuel;
2025-03-04;Valérie;;individuel;
2025-03-04;Joséphine;;individuel;
2025-03-04;Cunégonde;;individuel;
2025-03-04;Rémiel;;individuel;
2025-03-04;MARANS;xxx;groupe;MARANS
2025-03-05;MARANS;;groupe;MARANS
2025-03-05;Joséphine;;individuel;
2025-03-05;Cunégonde;x;individuel;
2025-03-05;Pioupioute;;individuel;
2025-03-05;Valérie;;individuel;
2025-03-05;Rémiel;;individuel;
2025-03-06;Joséphine;;individuel;
2025-03-06;Pioupioute;;individuel;
2025-03-06;Valérie;;individuel;
2025-03-06;Cunégonde;x?;individuel;
2025-03-06;Rémiel;;individuel;
2025-03-06;MARANS;xx;groupe;MARANS
2025-03-07;Joséphine;;individuel;
2025-03-07;Pioupioute;;individuel;
2025-03-07;Valérie;;individuel;
2025-03-07;Cunégonde;x;individuel;
2025-03-07;MARANS;x(n) ;groupe;MARANS
2025-03-07;Rémiel;;individuel;
2025-03-08;Valérie;x ;individuel;
2025-03-08;Joséphine;;individuel;
2025-03-08;Pioupioute;;individuel;
2025-03-08;Rémiel;;individuel;
2025-03-08;Cunégonde;x;individuel;
2025-03-08;MARANS;x(t)x(a);groupe;MARANS
2025-03-09;Joséphine;;individuel;
2025-03-09;Valérie;x ;individuel;
2025-03-09;Pioupioute;;individuel;
2025-03-09;Rémiel;;individuel;
2025-03-09;Cunégonde;;individuel;
2025-03-09;MARANS;x(n);groupe;MARANS
2025-03-10;MARANS;x(a)x(t);groupe;MARANS
2025-03-10;Cunégonde;x;individuel;
2025-03-10;Rémiel;;individuel;
2025-03-10;Valérie;;individuel;
2025-03-10;Joséphine;;individuel;
2025-03-10;Pioupioute;;individuel;
2025-03-11;Pioupioute;;individuel;
2025-03-11;MARANS;x(n);groupe;MARANS
2025-03-11;Joséphine;;individuel;
2025-03-11;Rémiel;;individuel;
2025-03-11;Cunégonde;x;individuel;
2025-03-11;Valérie;x ;individuel;
2025-03-12;Rémiel;;individuel;
2025-03-12;Valérie;;individuel;
2025-03-12;Joséphine;;individuel;
2025-03-12;Cunégonde;;individuel;
2025-03-12;MARANS;x(t)x(a);groupe;MARANS
2025-03-12;Pioupioute;;individuel;
2025-03-13;MARANS;x(n);groupe;MARANS
2025-03-13;Rémiel;;individuel;
2025-03-13;Valérie;;individuel;
2025-03-13;Pioupioute;;individuel;
2025-03-13;Joséphine;;individuel;
2025-03-13;Cunégonde;x;individuel;
2025-03-14;Pioupioute;;individuel;
2025-03-14;Rémiel;;individuel;
2025-03-14;Valérie;x ;individuel;
2025-03-14;Cunégonde;x;individuel;
2025-03-14;MARANS;x(n)x(a);groupe;MARANS
2025-03-14;Joséphine;;individuel;
2025-03-15;Pioupioute;;individuel;
2025-03-15;Rémiel;;individuel;
2025-03-15;Cunégonde;;individuel;
2025-03-15;Valérie;;individuel;
2025-03-15;MARANS;;groupe;MARANS
2025-03-15;Joséphine;;individuel;
2025-03-16;Valérie;x ;individuel;
2025-03-16;Rémiel;;individuel;
2025-03-16;Joséphine;;individuel;
2025-03-16;MARANS;x(n)x(a);groupe;MARANS
2025-03-16;Pioupioute;;individuel;
2025-03-16;Cunégonde;x;individuel;
2025-03-17;MARANS;;groupe;MARANS
2025-03-17;Cunégonde;x;individuel;
2025-03-17;Rémiel;;individuel;
2025-03-17;Joséphine;;individuel;
2025-03-17;Pioupioute;;individuel;
2025-03-17;Valérie;x ;individuel;
2025-03-18;Joséphine;;individuel;
2025-03-18;Valérie;;individuel;
2025-03-18;MARANS;x(n)x(a);groupe;MARANS
2025-03-18;Rémiel;;individuel;
2025-03-18;Cunégonde;;individuel;
2025-03-18;Pioupioute;;individuel;
2025-03-19;Valérie;x ;individuel;
2025-03-19;Rémiel;;individuel;
2025-03-19;Cunégonde;x;individuel;
2025-03-19;Pioupioute;;individuel;
2025-03-19;Joséphine;;individuel;
2025-03-19;MARANS;;groupe;MARANS
2025-03-20;Rémiel;;individuel;
2025-03-20;MARANS;x(n)x(a);groupe;MARANS
2025-03-20;Pioupioute;;individuel;
2025-03-20;Cunégonde;x;individuel;
2025-03-20;Valérie;;individuel;
2025-03-20;Joséphine;;individuel;
2025-03-21;MARANS;;groupe;MARANS
2025-03-21;Joséphine;;individuel;
2025-03-21;Cunégonde;x;individuel;
2025-03-21;Pioupioute;;individuel;
2025-03-21;Rémiel;;individuel;
2025-03-21;Valérie;x ;individuel;
2025-03-22;Valérie;;individuel;
2025-03-22;Rémiel;;individuel;
2025-03-22;Pioupioute;;individuel;
2025-03-22;Joséphine;;individuel;
2025-03-22;Cunégonde;x;individuel;
2025-03-22;MARANS;;groupe;MARANS
2025-03-23;MARANS;;groupe;MARANS
2025-03-23;Valérie;;individuel;
2025-03-23;Cunégonde;;individuel;
2025-03-23;Rémiel;;individuel;
2025-03-23;Joséphine;;individuel;
2025-03-23;Pioupioute;;individuel;
2025-03-24;MARANS;x(n)x(a);groupe;MARANS
2025-03-24;Joséphine;;individuel;
2025-03-24;Cunégonde;x;individuel;
2025-03-24;Valérie;;individuel;
2025-03-24;Pioupioute;;individuel;
2025-03-24;Rémiel;;individuel;
2025-03-25;MARANS;;groupe;MARANS
2025-03-25;Joséphine;malade;individuel;
2025-03-25;Rémiel;;individuel;
2025-03-25;Valérie;x ;individuel;
2025-03-25;Cunégonde;;individuel;
2025-03-25;Pioupioute;;individuel;
2025-03-26;Valérie;;individuel;
2025-03-26;MARANS;x(n)x(a);groupe;MARANS
2025-03-26;Joséphine;;individuel;
2025-03-26;Cunégonde;;individuel;
2025-03-26;Rémiel;;individuel;
2025-03-26;Pioupioute;;individuel;
2025-03-27;MARANS;x(n);groupe;MARANS
2025-03-27;Rémiel;;individuel;
2025-03-27;Cunégonde;x;individuel;
2025-03-27;Joséphine;;individuel;
2025-03-27;Pioupioute;;individuel;
2025-03-27;Valérie;x ;individuel;
2025-03-28;Cunégonde;;individuel;
2025-03-28;Valérie;;individuel;
2025-03-28;Pioupioute;;individuel;
2025-03-28;MARANS;;groupe;MARANS
2025-03-28;Joséphine;;individuel;
2025-03-28;Rémiel;;individuel;
2025-03-29;MARANS;;groupe;MARANS
2025-03-29;Rémiel;malade;individuel;
2025-03-29;Valérie;;individuel;
2025-03-29;Cunégonde;;individuel;
2025-03-29;Pioupioute;;individuel;
2025-03-29;Joséphine;;individuel;
2025-03-30;MARANS;x(a)x(n);groupe;MARANS
2025-03-30;Joséphine;;individuel;
2025-03-30;Rémiel;;individuel;
2025-03-30;Pioupioute;;individuel;
2025-03-30;Valérie;;individuel;
2025-03-30;Cunégonde;x;individuel;
2025-03-31;Rémiel;;individuel;
2025-03-31;MARANS;x(t);groupe;MARANS
2025-03-31;Cunégonde;x;individuel;
2025-03-31;Valérie;;individuel;
2025-03-31;Joséphine;;individuel;
2025-03-31;Pioupioute;;individuel;
2025-04-01;Joséphine;dcd;individuel;
2025-04-01;Cunégonde;;individuel;
2025-04-01;Rémiel;dcd;individuel;
2025-04-01;Pioupioute;;individuel;
2025-04-01;Valérie;;individuel;
2025-04-01;MARANS;x(a)x(n);groupe;MARANS
2025-04-02;Joséphine;;individuel;
2025-04-02;Rémiel;;individuel;
2025-04-02;Valérie;;individuel;
2025-04-02;Cunégonde;x;individuel;
2025-04-02;MARANS;x(n);groupe;MARANS
2025-04-02;Pioupioute;;individuel;
2025-04-03;MARANS;x(a)x(t);groupe;MARANS
2025-04-03;Rémiel;;individuel;
2025-04-03;Joséphine;;individuel;
2025-04-03;Cunégonde;x;individuel;
2025-04-03;Valérie;;individuel;
2025-04-03;Pioupioute;;individuel;
2025-04-04;Rémiel;;individuel;
2025-04-04;MARANS;x(a)x(n);groupe;MARANS
2025-04-04;Joséphine;;individuel;
2025-04-04;Valérie;x ;individuel;
2025-04-04;Cunégonde;x;individuel;
2025-04-04;Pioupioute;;individuel;
2025-04-05;Pioupioute;;individuel;
2025-04-05;Valérie;;individuel;
2025-04-05;Joséphine;;individuel;
2025-04-05;Cunégonde;;individuel;
2025-04-05;MARANS;;groupe;MARANS
2025-04-05;Rémiel;;individuel;
2025-04-06;Cunégonde;x;individuel;
2025-04-06;Valérie;;individuel;
2025-04-06;MARANS;x(t)x(a);groupe;MARANS
2025-04-06;Pioupioute;;individuel;
2025-04-06;Rémiel;;individuel;
2025-04-06;Joséphine;;individuel;
2025-04-07;MARANS;x(n)x(t);groupe;MARANS
2025-04-07;Pioupioute;;individuel;
2025-04-07;Rémiel;;individuel;
2025-04-07;Joséphine;;individuel;
2025-04-07;Cunégonde;x;individuel;
2025-04-07;Valérie;x ;individuel;
2025-04-08;Pioupioute;;individuel;
2025-04-08;Cunégonde;x;individuel;
2025-04-08;Joséphine;;individuel;
2025-04-08;Rémiel;;individuel;
2025-04-08;Valérie;x ;individuel;
2025-04-08;MARANS;x(a);groupe;MARANS
2025-04-09;Cunégonde;x;individuel;
2025-04-09;MARANS;x(t);groupe;MARANS
2025-04-09;Rémiel;;individuel;
2025-04-09;Pioupioute;;individuel;
2025-04-09;Joséphine;;individuel;
2025-04-09;Valérie;x ;individuel;
2025-04-10;Rémiel;;individuel;
2025-04-10;Cunégonde;;individuel;
2025-04-10;Valérie;;individuel;
2025-04-10;Pioupioute;;individuel;
2025-04-10;MARANS;xxx;groupe;MARANS
2025-04-10;Joséphine;;individuel;
2025-04-11;MARANS;;groupe;MARANS
2025-04-11;Pioupioute;;individuel;
2025-04-11;Joséphine;;individuel;
2025-04-11;Cunégonde;x;individuel;
2025-04-11;Valérie;x ;individuel;
2025-04-11;Rémiel;;individuel;
2025-04-12;Pioupioute;;individuel;
2025-04-12;Cunégonde;x;individuel;
2025-04-12;MARANS;xxx;groupe;MARANS
2025-04-12;Valérie;;individuel;
2025-04-12;Rémiel;;individuel;
2025-04-12;Joséphine;;individuel;
2025-04-13;Pioupioute;;individuel;
2025-04-13;Joséphine;;individuel;
2025-04-13;Cunégonde;x;individuel;
2025-04-13;MARANS;x(a)x(t);groupe;MARANS
2025-04-13;Valérie;x ;individuel;
2025-04-13;Rémiel;;individuel;
2025-04-14;Cunégonde;;individuel;
2025-04-14;Pioupioute;;individuel;
2025-04-14;Valérie;x ;individuel;
2025-04-14;Rémiel;;individuel;
2025-04-14;Joséphine;;individuel;
2025-04-14;MARANS;xxx;groupe;MARANS
2025-04-15;Valérie;x ;individuel;
2025-04-15;Cunégonde;x;individuel;
2025-04-15;Joséphine;;individuel;
2025-04-15;Pioupioute;;individuel;
2025-04-15;Rémiel;;individuel;
2025-04-15;MARANS;x(a)x(n);groupe;MARANS
2025-04-16;MARANS;x(t);groupe;MARANS
2025-04-16;Cunégonde;x;individuel;
2025-04-16;Rémiel;;individuel;
2025-04-16;Joséphine;;individuel;
2025-04-16;Pioupioute;;individuel;
2025-04-16;Valérie;;individuel;
2025-04-17;Pioupioute;;individuel;
2025-04-17;Joséphine;;individuel;
2025-04-17;Cunégonde;x;individuel;
2025-04-17;Valérie;x ;individuel;
2025-04-17;MARANS;xxx;groupe;MARANS
2025-04-17;Rémiel;;individuel;
2025-04-18;Valérie;x ;individuel;
2025-04-18;Joséphine;;individuel;
2025-04-18;Cunégonde;;individuel;
2025-04-18;Pioupioute;;individuel;
2025-04-18;Rémiel;;individuel;
2025-04-18;MARANS;x(t)x(n);groupe;MARANS
2025-04-19;Pioupioute;;individuel;
2025-04-19;Rémiel;;individuel;
2025-04-19;Cunégonde;x;individuel;
2025-04-19;MARANS;;groupe;MARANS
2025-04-19;Valérie;;individuel;
2025-04-19;Joséphine;;individuel;
2025-04-20;Valérie;x ;individuel;
2025-04-20;Pioupioute;;individuel;
2025-04-20;Rémiel;;individuel;
2025-04-20;Cunégonde;x;individuel;
2025-04-20;Joséphine;;individuel;
2025-04-20;MARANS;x(t)xxx(a);groupe;MARANS
2025-04-21;MARANS;x(t);groupe;MARANS
2025-04-21;Rémiel;;individuel;
2025-04-21;Pioupioute;;individuel;
2025-04-21;Joséphine;;individuel;
2025-04-21;Cunégonde;x;individuel;
2025-04-21;Valérie;x ;individuel;
2025-04-22;Rémiel;;individuel;
2025-04-22;Pioupioute;;individuel;
2025-04-22;Cunégonde;;individuel;
2025-04-22;MARANS;x(a)x(n);groupe;MARANS
2025-04-22;Valérie;x ;individuel;
2025-04-22;Joséphine;;individuel;
2025-04-23;Rémiel;;individuel;
2025-04-23;MARANS;x(t)x(n);groupe;MARANS
2025-04-23;Pioupioute;;individuel;
2025-04-23;Valérie;;individuel;
2025-04-23;Joséphine;;individuel;
2025-04-23;Cunégonde;x;individuel;
2025-04-24;Pioupioute;;individuel;
2025-04-24;Cunégonde;x;individuel;
2025-04-24;Rémiel;;individuel;
2025-04-24;Valérie;x ;individuel;
2025-04-24;Joséphine;;individuel;
2025-04-24;MARANS;x(a)x(t);groupe;MARANS
2025-04-25;MARANS;x(n);groupe;MARANS
2025-04-25;Cunégonde;x;individuel;
2025-04-25;Rémiel;;individuel;
2025-04-25;Pioupioute;;individuel;
2025-04-25;Joséphine;;individuel;
2025-04-25;Valérie;x ;individuel;
2025-04-26;Cunégonde;x;individuel;
2025-04-26;Rémiel;;individuel;
2025-04-26;Pioupioute;;individuel;
2025-04-26;Joséphine;;individuel;
2025-04-26;Valérie;x ;individuel;
2025-04-26;MARANS;x(t);groupe;MARANS
2025-04-27;Valérie;x ;individuel;
2025-04-27;Joséphine;;individuel;
2025-04-27;MARANS;x(t)x(n);groupe;MARANS
2025-04-27;Pioupioute;;individuel;
2025-04-27;Cunégonde;x;individuel;
2025-04-27;Rémiel;;individuel;
2025-04-28;Valérie;;individuel;
2025-04-28;Pioupioute;;individuel;
2025-04-28;Rémiel;;individuel;
2025-04-28;MARANS;xxx;groupe;MARANS
2025-04-28;Cunégonde;;individuel;
2025-04-28;Joséphine;;individuel;
2025-04-29;MARANS;x(a);groupe;MARANS
2025-04-29;Cunégonde;x;individuel;
2025-04-29;Valérie;x(obus);individuel;
2025-04-29;Rémiel;;individuel;
2025-04-29;Joséphine;;individuel;
2025-04-29;Pioupioute;;individuel;
2025-04-30;Valérie;;individuel;
2025-04-30;Rémiel;;individuel;
2025-04-30;Joséphine;;individuel;
2025-04-30;Pioupioute;;individuel;
2025-04-30;Cunégonde;x;individuel;
2025-04-30;MARANS;x(t)x(n);groupe;MARANS
2025-05-01;MARANS;x(a)x(t);groupe;MARANS
2025-05-01;Joséphine;;individuel;
2025-05-01;Valérie;x;individuel;
2025-05-01;Cunégonde;x;individuel;
2025-05-01;Pioupioute;;individuel;
2025-05-01;Rémiel;;individuel;
2025-05-02;Valérie;x;individuel;
2025-05-02;Joséphine;;individuel;
2025-05-02;Cunégonde;;individuel;
2025-05-02;Pioupioute;;individuel;
2025-05-02;Rémiel;;individuel;
2025-05-02;MARANS;x(n);groupe;MARANS
2025-05-03;Pioupioute;;individuel;
2025-05-03;Joséphine;;individuel;
2025-05-03;Rémiel;;individuel;
2025-05-03;MARANS;x(a)x(n);groupe;MARANS
2025-05-03;Cunégonde;x;individuel;
2025-05-03;Valérie;;individuel;
2025-05-04;Joséphine;;individuel;
2025-05-04;Valérie;x;individuel;
2025-05-04;Rémiel;;individuel;
2025-05-04;Pioupioute;;individuel;
2025-05-04;Cunégonde;x;individuel;
2025-05-04;MARANS;x(t);groupe;MARANS
2025-05-05;Rémiel;;individuel;
2025-05-05;Valérie;x;individuel;
2025-05-05;Joséphine;;individuel;
2025-05-05;Cunégonde;x;individuel;
2025-05-05;MARANS;xxx;groupe;MARANS
2025-05-05;Pioupioute;;individuel;
2025-05-06;Joséphine;;individuel;
2025-05-06;Pioupioute;;individuel;
2025-05-06;Cunégonde;;individuel;
2025-05-06;Rémiel;;individuel;
2025-05-06;Valérie;;individuel;
2025-05-06;MARANS;;groupe;MARANS
2025-05-07;Rémiel;;individuel;
2025-05-07;MARANS;x(t)x;groupe;MARANS
2025-05-07;Joséphine;;individuel;
2025-05-07;Pioupioute;;individuel;
2025-05-07;Cunégonde;x;individuel;
2025-05-07;Valérie;x;individuel;
2025-05-08;Joséphine;;individuel;
2025-05-08;Rémiel;;individuel;
2025-05-08;Pioupioute;;individuel;
2025-05-08;MARANS;xxx;groupe;MARANS
2025-05-08;Valérie;x;individuel;
2025-05-08;Cunégonde;x;individuel;
2025-05-09;MARANS;x(n);groupe;MARANS
2025-05-09;Cunégonde;x;individuel;
2025-05-09;Pioupioute;;individuel;
2025-05-09;Joséphine;;individuel;
2025-05-09;Rémiel;;individuel;
2025-05-09;Valérie;x;individuel;
2025-05-10;Valérie;;individuel;
2025-05-10;MARANS;x(t)x(a);groupe;MARANS
2025-05-10;Rémiel;;individuel;
2025-05-10;Pioupioute;;individuel;
2025-05-10;Cunégonde;;individuel;
2025-05-10;Joséphine;;individuel;
2025-05-11;Joséphine;;individuel;
2025-05-11;Valérie;x;individuel;
2025-05-11;Cunégonde;x;individuel;
2025-05-11;Rémiel;;individuel;
2025-05-11;MARANS;xxx;groupe;MARANS
2025-05-11;Pioupioute;;individuel;
2025-05-12;MARANS;x(t);groupe;MARANS
2025-05-12;Joséphine;;individuel;
2025-05-12;Valérie;;individuel;
2025-05-12;Cunégonde;;individuel;
2025-05-12;Rémiel;;individuel;
2025-05-12;Pioupioute;;individuel;
2025-05-13;MARANS;x(n);groupe;MARANS
2025-05-13;Valérie;x;individuel;
2025-05-13;Pioupioute;;individuel;
2025-05-13;Rémiel;;individuel;
2025-05-13;Cunégonde;;individuel;
2025-05-13;Joséphine;;individuel;
2025-05-14;Rémiel;;individuel;
2025-05-14;MARANS;xxx;groupe;MARANS
2025-05-14;Pioupioute;;individuel;
2025-05-14;Cunégonde;x;individuel;
2025-05-14;Valérie;x;individuel;
2025-05-14;Joséphine;;individuel;
2025-05-15;Valérie;;individuel;
2025-05-15;Joséphine;;individuel;
2025-05-15;Cunégonde;x;individuel;
2025-05-15;Pioupioute;;individuel;
2025-05-15;MARANS;x(t);groupe;MARANS
2025-05-15;Rémiel;;individuel;
2025-05-16;MARANS;x(n)x(a);groupe;MARANS
2025-05-16;Joséphine;;individuel;
2025-05-16;Rémiel;;individuel;
2025-05-16;Valérie;x;individuel;
2025-05-16;Pioupioute;;individuel;
2025-05-16;Cunégonde;x;individuel;
2025-05-17;Valérie;x;individuel;
2025-05-17;Rémiel;;individuel;
2025-05-17;Joséphine;;individuel;
2025-05-17;Cunégonde;x;individuel;
2025-05-17;MARANS;x(n)x(t);groupe;MARANS
2025-05-17;Pioupioute;;individuel;
2025-05-18;MARANS;x(a);groupe;MARANS
2025-05-18;Joséphine;;individuel;
2025-05-18;Cunégonde;;individuel;
2025-05-18;Valérie;;individuel;
2025-05-18;Rémiel;;individuel;
2025-05-18;Pioupioute;;individuel;
2025-05-19;MARANS;x(n);groupe;MARANS
2025-05-19;Valérie;x;individuel;
2025-05-19;Pioupioute;;individuel;
2025-05-19;Cunégonde;x;individuel;
2025-05-19;Joséphine;;individuel;
2025-05-19;Rémiel;;individuel;
2025-05-20;Valérie;x;individuel;
2025-05-20;Cunégonde;x;individuel;
2025-05-20;Rémiel;;individuel;
2025-05-20;Pioupioute;;individuel;
2025-05-20;Joséphine;;individuel;
2025-05-20;MARANS;xxx;groupe;MARANS
2025-05-21;MARANS;x(a);groupe;MARANS
2025-05-21;Valérie;;individuel;
2025-05-21;Pioupioute;;individuel;
2025-05-21;Rémiel;;individuel;
2025-05-21;Joséphine;;individuel;
2025-05-21;Cunégonde;x;individuel;
2025-05-22;MARANS;x(t)x(n);groupe;MARANS
2025-05-22;Joséphine;;individuel;
2025-05-22;Rémiel;;individuel;
2025-05-22;Cunégonde;;individuel;
2025-05-22;Pioupioute;;individuel;
2025-05-22;Valérie;x;individuel;
2025-05-23;Joséphine;;individuel;
2025-05-23;MARANS;xxx;groupe;MARANS
2025-05-23;Pioupioute;;individuel;
2025-05-23;Cunégonde;x;individuel;
2025-05-23;Valérie;x;individuel;
2025-05-23;Rémiel;;individuel;
2025-05-24;Valérie;x;individuel;
2025-05-24;Pioupioute;;individuel;
2025-05-24;Cunégonde;x;individuel;
2025-05-24;Rémiel;;individuel;
2025-05-24;MARANS;;groupe;MARANS
2025-05-24;Joséphine;;individuel;
2025-05-25;MARANS;xxx;groupe;MARANS
2025-05-25;Rémiel;;individuel;
2025-05-25;Cunégonde;x;individuel;
2025-05-25;Valérie;;individuel;
2025-05-25;Pioupioute;;individuel;
2025-05-25;Joséphine;;individuel;
2025-05-26;Cunégonde;;individuel;
2025-05-26;Rémiel;;individuel;
2025-05-26;Valérie;x;individuel;
2025-05-26;Pioupioute;;individuel;
2025-05-26;Joséphine;;individuel;
2025-05-26;MARANS;x(a);groupe;MARANS
2025-05-27;Joséphine;;individuel;
2025-05-27;Rémiel;;individuel;
2025-05-27;MARANS;x(t)x(n);groupe;MARANS
2025-05-27;Pioupioute;;individuel;
2025-05-27;Valérie;x;individuel;
2025-05-27;Cunégonde;x;individuel;
2025-05-28;Pioupioute;;individuel;
2025-05-28;MARANS;x(a)x(n);groupe;MARANS
2025-05-28;Valérie;;individuel;
2025-05-28;Cunégonde;x;individuel;
2025-05-28;Rémiel;;individuel;
2025-05-28;Joséphine;;individuel;
2025-05-29;Valérie;x;individuel;
2025-05-29;MARANS;x(t);groupe;MARANS
2025-05-29;Joséphine;;individuel;
2025-05-29;Rémiel;;individuel;
2025-05-29;Pioupioute;;individuel;
2025-05-29;Cunégonde;x;individuel;
2025-05-30;Joséphine;;individuel;
2025-05-30;Rémiel;;individuel;
2025-05-30;Valérie;;individuel;
2025-05-30;Cunégonde;;individuel;
2025-05-30;MARANS;x(a)x(n);groupe;MARANS
2025-05-30;Pioupioute;;individuel;
2025-05-31;MARANS;x(t);groupe;MARANS
2025-05-31;Pioupioute;;individuel;
2025-05-31;Valérie;pb ponte;individuel;
2025-05-31;Rémiel;;individuel;
2025-05-31;Cunégonde;x;individuel;
2025-05-31;Joséphine;;individuel;
2025-06-01;Valérie;x;individuel;
2025-06-01;Rémiel;;individuel;
2025-06-01;MARANS;x(t)x(a);groupe;MARANS
2025-06-01;Pioupioute;;individuel;
2025-06-01;Joséphine;;individuel;
2025-06-01;Cunégonde;;individuel;
2025-06-02;Pioupioute;;individuel;
2025-06-02;Rémiel;;individuel;
2025-06-02;Valérie;;individuel;
2025-06-02;Cunégonde;x;individuel;
2025-06-02;Joséphine;;individuel;
2025-06-02;MARANS;x(n);groupe;MARANS
2025-06-03;Pioupioute;;individuel;
2025-06-03;Rémiel;;individuel;
2025-06-03;Valérie;x;individuel;
2025-06-03;Cunégonde;x;individuel;
2025-06-03;MARANS;x(t)x(a);groupe;MARANS
2025-06-03;Joséphine;;individuel;
2025-06-04;Valérie;x;individuel;
2025-06-04;Joséphine;;individuel;
2025-06-04;Pioupioute;;individuel;
2025-06-04;Rémiel;;individuel;
2025-06-04;MARANS;x(t);groupe;MARANS
2025-06-04;Cunégonde;;individuel;
2025-06-05;Pioupioute;;individuel;
2025-06-05;Joséphine;;individuel;
2025-06-05;Cunégonde;x;individuel;
2025-06-05;Rémiel;;individuel;
2025-06-05;Valérie;;individuel;
2025-06-05;MARANS;x(a)x(n);groupe;MARANS
2025-06-06;MARANS;xxx;groupe;MARANS
2025-06-06;Joséphine;;individuel;
2025-06-06;Rémiel;;individuel;
2025-06-06;Valérie;x;individuel;
2025-06-06;Pioupioute;;individuel;
2025-06-06;Cunégonde;x;individuel;
2025-06-07;Cunégonde;x;individuel;
2025-06-07;MARANS;x(t);groupe;MARANS
2025-06-07;Pioupioute;;individuel;
2025-06-07;Joséphine;;individuel;
2025-06-07;Valérie;x;individuel;
2025-06-07;Rémiel;;individuel;
2025-06-08;Rémiel;;individuel;
2025-06-08;Pioupioute;;individuel;
2025-06-08;Joséphine;;individuel;
2025-06-08;Cunégonde;x;individuel;
2025-06-08;MARANS;x(a)x(n);groupe;MARANS
2025-06-08;Valérie;;individuel;
2025-06-09;Pioupioute;;individuel;
2025-06-09;Valérie;;individuel;
