Date;Poule_brute;Ponte_brute
2023-05-01;Joséphine;x
2023-05-01;Rémiel;
2023-05-01;Valérie;x
2023-05-01;Augustine;
2023-05-01;Saquiel;
2023-05-02;Pioupioute;
2023-05-02;Rémiel;x
2023-05-02;Joséphine;x
2023-05-02;Cunégonde;x
2023-05-02;Saquiel;
2023-05-02;Augustine;
2023-05-02;Albertine;x
2023-05-02;Valérie;x
2023-05-03;Albertine;
2023-05-03;Pioupioute;
2023-05-03;Valérie;x
2023-05-03;Saquiel;
2023-05-03;Rémiel;
2023-05-03;Joséphine;x
2023-05-03;Cunégonde;x
2023-05-03;Augustine;
2023-05-04;Albertine;x
2023-05-04;Valérie;x
2023-05-04;Augustine;
2023-05-04;Pioupioute;
2023-05-04;Rémiel;
2023-05-04;Saquiel;
2023-05-04;Joséphine;x
2023-05-04;Cunégonde;x
2023-05-05;Augustine;
2023-05-05;Saquiel;
2023-05-05;Cunégonde;
2023-05-05;Albertine;
2023-05-05;Joséphine;
2023-05-05;Rémiel;
2023-05-05;Pioupioute;x
2023-05-05;Valérie;
2023-05-06;Valérie;x
2023-05-06;Augustine;
2023-05-06;Joséphine;x
2023-05-06;Rémiel;x
2023-05-06;Albertine;
2023-05-06;Pioupioute;
2023-05-06;Cunégonde;x
2023-05-06;Saquiel;
2023-05-07;Augustine;
2023-05-07;Rémiel;
2023-05-07;Cunégonde;x
2023-05-07;Joséphine;x
2023-05-07;Pioupioute;x
2023-05-07;Valérie;x
2023-05-07;Saquiel;
2023-05-07;Albertine;x(cassé)
2023-05-08;Cunégonde;x
2023-05-08;Valérie;x
2023-05-08;Augustine;
2023-05-08;Joséphine;x
2023-05-08;Rémiel;x
2023-05-08;Albertine;
2023-05-08;Pioupioute;x
2023-05-08;Saquiel;
2023-05-09;Albertine;x
2023-05-09;Augustine;
2023-05-09;Joséphine;x
2023-05-09;Pioupioute;x
2023-05-09;Rémiel;
2023-05-09;Saquiel;
2023-05-09;Valérie;x
2023-05-09;Cunégonde;x
2023-05-10;Saquiel;
2023-05-10;Albertine;
2023-05-10;Valérie;x
2023-05-10;Rémiel;x
2023-05-10;Joséphine;x
2023-05-10;Augustine;
2023-05-10;Cunégonde;
2023-05-10;Pioupioute;
2023-05-11;Valérie;x
2023-05-11;Augustine;
2023-05-11;Albertine;x
2023-05-11;Saquiel;
2023-05-11;Joséphine;
2023-05-11;Cunégonde;x
2023-05-11;Rémiel;
2023-05-11;Pioupioute;x
2023-05-12;Cunégonde;x
2023-05-12;Rémiel;
2023-05-12;Valérie;x
2023-05-12;Joséphine;x
2023-05-12;Pioupioute;
2023-05-12;Augustine;
2023-05-12;Albertine;x
2023-05-12;Saquiel;
2023-05-13;Pioupioute;x
2023-05-13;Saquiel;
2023-05-13;Joséphine;x
2023-05-13;Valérie;x
2023-05-13;Augustine;
2023-05-13;Rémiel;
2023-05-13;Cunégonde;x
2023-05-13;Albertine;
2023-05-14;Valérie;x
2023-05-14;Albertine;
2023-05-14;Rémiel;
2023-05-14;Pioupioute;
2023-05-14;Joséphine;x
2023-05-14;Augustine;
2023-05-14;Saquiel;
2023-05-14;Cunégonde;x
2023-05-15;Albertine;x
2023-05-15;Joséphine;x
2023-05-15;Cunégonde;x
2023-05-15;Augustine;
2023-05-15;Pioupioute;x(cassé)
2023-05-15;Rémiel;x
2023-05-15;Valérie;x
2023-05-15;Saquiel;
2023-05-16;Pioupioute;x(cassé)
2023-05-16;Valérie;
2023-05-16;Rémiel;
2023-05-16;Joséphine;x
2023-05-16;Cunégonde;x
2023-05-16;Augustine;
2023-05-16;Saquiel;
2023-05-16;Albertine;x(cassé)
2023-05-17;Saquiel;
2023-05-17;Valérie;x
2023-05-17;Rémiel;
2023-05-17;Augustine;
2023-05-17;Cunégonde;x
2023-05-17;Joséphine;x
2023-05-17;Albertine;x
2023-05-17;Pioupioute;
2023-05-18;Pioupioute;
2023-05-18;Valérie;x
2023-05-18;Albertine;x
2023-05-18;Cunégonde;x
2023-05-18;Rémiel;x
2023-05-18;Augustine;
2023-05-18;Joséphine;
2023-05-18;Saquiel;
2023-05-19;Albertine;
2023-05-19;Cunégonde;x
2023-05-19;Rémiel;
2023-05-19;Joséphine;
2023-05-19;Saquiel;
2023-05-19;Augustine;
2023-05-19;Valérie;x
2023-05-19;Pioupioute;x
2023-05-20;Valérie;x
2023-05-20;Joséphine;
2023-05-20;Rémiel;
2023-05-20;Augustine;
2023-05-20;Albertine;x
2023-05-20;Cunégonde;x
2023-05-20;Saquiel;
2023-05-20;Pioupioute;x
2023-05-21;Pioupioute;x
2023-05-21;Augustine;
2023-05-21;Albertine;
2023-05-21;Cunégonde;x
2023-05-21;Saquiel;
2023-05-21;Valérie;x
2023-05-21;Rémiel;x
2023-05-21;Joséphine;x
2023-05-22;Albertine;x
2023-05-22;Joséphine;x
2023-05-22;Saquiel;
2023-05-22;Rémiel;
2023-05-22;Pioupioute;
2023-05-22;Augustine;
2023-05-22;Valérie;x
2023-05-22;Cunégonde;x
2023-05-23;Albertine;x
2023-05-23;Augustine;
2023-05-23;Joséphine;
2023-05-23;Valérie;
2023-05-23;Rémiel;
2023-05-23;Pioupioute;x
2023-05-23;Cunégonde;
2023-05-23;Saquiel;
2023-05-24;Cunégonde;x
2023-05-24;Valérie;x
2023-05-24;Joséphine;x
2023-05-24;Augustine;
2023-05-24;Albertine;
2023-05-24;Pioupioute;
2023-05-24;Rémiel;
2023-05-24;Saquiel;
2023-05-25;Valérie;x
2023-05-25;Cunégonde;x
2023-05-25;Augustine;
2023-05-25;Saquiel;
2023-05-25;Pioupioute;
2023-05-25;Joséphine;x
2023-05-25;Rémiel;
2023-05-25;Albertine;x
2023-05-26;Albertine;
2023-05-26;Cunégonde;
2023-05-26;Augustine;
2023-05-26;Joséphine;x
2023-05-26;Saquiel;
2023-05-26;Pioupioute;
2023-05-26;Valérie;x
2023-05-26;Rémiel;x
2023-05-27;Cunégonde;x
2023-05-27;Valérie;x
2023-05-27;Rémiel;
2023-05-27;Augustine;
2023-05-27;Pioupioute;
2023-05-27;Saquiel;
2023-05-27;Joséphine;x
2023-05-27;Albertine;x
2023-05-28;Rémiel;
2023-05-28;Pioupioute;
2023-05-28;Joséphine;x
2023-05-28;Cunégonde;
2023-05-28;Albertine;
2023-05-28;Augustine;
2023-05-28;Valérie;x
2023-05-28;Saquiel;
2023-05-29;Rémiel;
2023-05-29;Pioupioute;x
2023-05-29;Augustine;
2023-05-29;Saquiel;
2023-05-29;Joséphine;x
2023-05-29;Albertine;x
2023-05-29;Valérie;x
2023-05-29;Cunégonde;
2023-05-30;Valérie;x
2023-05-30;Albertine;x
2023-05-30;Augustine;
2023-05-30;Pioupioute;
2023-05-30;Rémiel;x
2023-05-30;Joséphine;
2023-05-30;Cunégonde;x
2023-05-30;Saquiel;
2023-05-31;Augustine;
2023-05-31;Saquiel;
2023-05-31;Valérie;x
2023-05-31;Cunégonde;x
2023-05-31;Rémiel;
2023-05-31;Joséphine;x
2023-05-31;Albertine;
2023-05-31;Pioupioute;
2023-06-01;Cunégonde;x
2023-06-01;Augustine;
2023-06-01;Saquiel;
2023-06-01;Joséphine;
2023-06-01;Albertine;x
2023-06-01;Rémiel;
2023-06-01;Valérie;x
2023-06-01;Pioupioute;x
2023-06-02;Pioupioute;x
2023-06-02;Augustine;
2023-06-02;Joséphine;x
2023-06-02;Rémiel;
2023-06-02;Saquiel;
2023-06-02;Albertine;
2023-06-02;Valérie;x
2023-06-02;Cunégonde;x
2023-06-03;Cunégonde;x
2023-06-03;Saquiel;
2023-06-03;Rémiel;x
2023-06-03;Albertine;x
2023-06-03;Valérie;x
2023-06-03;Augustine;
2023-06-03;Joséphine;x
2023-06-03;Pioupioute;
2023-06-04;Augustine;
2023-06-04;Albertine;x
2023-06-04;Cunégonde;x
2023-06-04;Pioupioute;x
2023-06-04;Rémiel;
2023-06-04;Valérie;
2023-06-04;Joséphine;x
2023-06-04;Saquiel;
2023-06-05;Augustine;
2023-06-05;Cunégonde;x
2023-06-05;Valérie;x
2023-06-05;Pioupioute;x
2023-06-05;Saquiel;
2023-06-05;Joséphine;x
2023-06-05;Albertine;
2023-06-05;Rémiel;x
2023-06-06;Valérie;x
2023-06-06;Joséphine;x
2023-06-06;Pioupioute;
2023-06-06;Albertine;x
2023-06-06;Cunégonde;
2023-06-06;Augustine;
2023-06-06;Rémiel;
2023-06-06;Saquiel;
2023-06-07;Pioupioute;
2023-06-07;Augustine;
2023-06-07;Joséphine;x
2023-06-07;Cunégonde;x
2023-06-07;Saquiel;
2023-06-07;Valérie;x
2023-06-07;Albertine;
2023-06-07;Rémiel;
2023-06-08;Rémiel;
2023-06-08;Valérie;
2023-06-08;Pioupioute;
2023-06-08;Augustine;
2023-06-08;Joséphine;
2023-06-08;Cunégonde;
2023-06-08;Albertine;x?
2023-06-08;Saquiel;
2023-06-09;Augustine;
2023-06-09;Saquiel;
2023-06-09;Cunégonde;x
2023-06-09;Rémiel;x
2023-06-09;Valérie;x
2023-06-09;Pioupioute;x
2023-06-09;Albertine;x
2023-06-09;Joséphine;x
2023-06-10;Augustine;
2023-06-10;Saquiel;
2023-06-10;Valérie;x
2023-06-10;Albertine;
2023-06-10;Pioupioute;x
2023-06-10;Joséphine;x
2023-06-10;Rémiel;x(mou)
2023-06-10;Cunégonde;x
2023-06-11;Augustine;
2023-06-11;Rémiel;
2023-06-11;Valérie;
2023-06-11;Saquiel;
2023-06-11;Albertine;
2023-06-11;Pioupioute;x
2023-06-11;Joséphine;x
2023-06-11;Cunégonde;x
2023-06-12;Pioupioute;
2023-06-12;Augustine;
2023-06-12;Saquiel;
2023-06-12;Joséphine;x
2023-06-12;Rémiel;
2023-06-12;Cunégonde;x
2023-06-12;Valérie;x
2023-06-12;Albertine;
2023-06-13;Augustine;
2023-06-13;Albertine;
2023-06-13;Valérie;x
2023-06-13;Rémiel;x
2023-06-13;Joséphine;x(cassé)
2023-06-13;Cunégonde;x(cassé)
2023-06-13;Saquiel;
2023-06-13;Pioupioute;
2023-06-14;Pioupioute;x
2023-06-14;Saquiel;
2023-06-14;Albertine;x(cassé)
2023-06-14;Augustine;
2023-06-14;Joséphine;x
2023-06-14;Rémiel;
2023-06-14;Valérie;
2023-06-14;Cunégonde;x
2023-06-15;Valérie;x
2023-06-15;Augustine;
2023-06-15;Rémiel;
2023-06-15;Cunégonde;x
2023-06-15;Saquiel;
2023-06-15;Joséphine;
2023-06-15;Pioupioute;
2023-06-15;Albertine;
2023-06-16;Valérie;x
2023-06-16;Rémiel;
2023-06-16;Joséphine;x
2023-06-16;Cunégonde;
2023-06-16;Saquiel;
2023-06-16;Albertine;x
2023-06-16;Augustine;
2023-06-16;Pioupioute;x
2023-06-17;Saquiel;
2023-06-17;Pioupioute;x
2023-06-17;Valérie;x
2023-06-17;Augustine;
2023-06-17;Joséphine;x
2023-06-17;Cunégonde;x
2023-06-17;Rémiel;x(tordu)
2023-06-17;Albertine;
2023-06-18;Cunégonde;
2023-06-18;Augustine;
2023-06-18;Pioupioute;
2023-06-18;Saquiel;
2023-06-18;Rémiel;
2023-06-18;Joséphine;
2023-06-18;Valérie;
2023-06-18;Albertine;
2023-06-19;Rémiel;x
2023-06-19;Valérie;x
2023-06-19;Joséphine;x
2023-06-19;Cunégonde;x
2023-06-19;Pioupioute;
2023-06-19;Saquiel;
2023-06-19;Augustine;
2023-06-19;Albertine;x
2023-06-20;Valérie;
2023-06-20;Cunégonde;x
2023-06-20;Albertine;x
2023-06-20;Augustine;
2023-06-20;Pioupioute;
2023-06-20;Rémiel;
2023-06-20;Joséphine;x
2023-06-20;Saquiel;
2023-06-21;Valérie;x(cassé)
2023-06-21;Pioupioute;x
2023-06-21;Rémiel;
2023-06-21;Cunégonde;x
2023-06-21;Augustine;
2023-06-21;Joséphine;
2023-06-21;Saquiel;
2023-06-21;Albertine;
2023-06-22;Cunégonde;x
2023-06-22;Valérie;x
2023-06-22;Pioupioute;
2023-06-22;Saquiel;
2023-06-22;Augustine;
2023-06-22;Albertine;x
2023-06-22;Joséphine;x
2023-06-22;Rémiel;
2023-06-23;Cunégonde;x
2023-06-23;Pioupioute;x
2023-06-23;Rémiel;
2023-06-23;Saquiel;
2023-06-23;Augustine;
2023-06-23;Joséphine;x
2023-06-23;Albertine;
2023-06-23;Valérie;
2023-06-24;Saquiel;
2023-06-24;Augustine;
2023-06-24;Albertine;
2023-06-24;Rémiel;
2023-06-24;Joséphine;
2023-06-24;Pioupioute;
2023-06-24;Valérie;x
2023-06-24;Cunégonde;
2023-06-25;Joséphine;
2023-06-25;Pioupioute;
2023-06-25;Rémiel;
2023-06-25;Valérie;x
2023-06-25;Albertine;x
2023-06-25;Augustine;
2023-06-25;Cunégonde;
2023-06-25;Saquiel;
2023-06-26;Saquiel;
2023-06-26;Pioupioute;x
2023-06-26;Albertine;
2023-06-26;Joséphine;x
2023-06-26;Augustine;
2023-06-26;Valérie;x
2023-06-26;Rémiel;x(cassé)
2023-06-26;Cunégonde;
2023-06-27;Valérie;
2023-06-27;Cunégonde;
2023-06-27;Augustine;
2023-06-27;Albertine;x
2023-06-27;Rémiel;x
2023-06-27;Pioupioute;
2023-06-27;Saquiel;
2023-06-27;Joséphine;x
2023-06-28;Cunégonde;
2023-06-28;Valérie;x
2023-06-28;Albertine;
2023-06-28;Joséphine;x
2023-06-28;Augustine;
2023-06-28;Saquiel;
2023-06-28;Pioupioute;
2023-06-28;Rémiel;x
2023-06-29;Saquiel;
2023-06-29;Augustine;
2023-06-29;Cunégonde;
2023-06-29;Rémiel;
2023-06-29;Valérie;
2023-06-29;Albertine;x
2023-06-29;Joséphine;
2023-06-29;Pioupioute;
2023-06-30;Cunégonde;
2023-06-30;Pioupioute;
2023-06-30;Valérie;
2023-06-30;Joséphine;x
2023-06-30;Saquiel;
2023-06-30;Rémiel;x
2023-06-30;Augustine;
2023-06-30;Albertine;
2023-07-01;Albertine;
2023-07-01;Saquiel;mue
2023-07-01;Joséphine;x
2023-07-01;Rémiel;
2023-07-01;Pioupioute;
2023-07-01;Cunégonde;
2023-07-01;Augustine;
2023-07-01;Valérie;x
2023-07-02;Joséphine;
2023-07-02;Valérie;x
2023-07-02;Albertine;
2023-07-02;Rémiel;x
2023-07-02;Saquiel;
2023-07-02;Augustine;
2023-07-02;Pioupioute;
2023-07-02;Cunégonde;
2023-07-03;Pioupioute;
2023-07-03;Augustine;
2023-07-03;Albertine;x
2023-07-03;Saquiel;
2023-07-03;Valérie;x
2023-07-03;Cunégonde;
2023-07-03;Joséphine;
2023-07-03;Rémiel;
2023-07-04;Valérie;
2023-07-04;Joséphine;x
2023-07-04;Pioupioute;
2023-07-04;Rémiel;x(cassé)
2023-07-04;Augustine;
2023-07-04;Saquiel;
2023-07-04;Cunégonde;
2023-07-04;Albertine;x
2023-07-05;Valérie;x
2023-07-05;Albertine;
2023-07-05;Cunégonde;
2023-07-05;Rémiel;
2023-07-05;Saquiel;
2023-07-05;Joséphine;x
2023-07-05;Augustine;
2023-07-05;Pioupioute;
2023-07-06;Augustine;
2023-07-06;Pioupioute;
2023-07-06;Albertine;x
2023-07-06;Saquiel;
2023-07-06;Joséphine;x
2023-07-06;Valérie;x
2023-07-06;Rémiel;x
2023-07-06;Cunégonde;
2023-07-07;Rémiel;
2023-07-07;Albertine;
2023-07-07;Pioupioute;mue
2023-07-07;Cunégonde;
2023-07-07;Augustine;
2023-07-07;Valérie;x
2023-07-07;Joséphine;x
2023-07-07;Saquiel;
2023-07-08;Augustine;
2023-07-08;Valérie;x
2023-07-08;Pioupioute;
2023-07-08;Saquiel;
2023-07-08;Albertine;x
2023-07-08;Joséphine;x
2023-07-08;Cunégonde;
2023-07-08;Rémiel;
2023-07-09;Joséphine;x
2023-07-09;Valérie;
2023-07-09;Albertine;
2023-07-09;Augustine;
2023-07-09;Saquiel;
2023-07-09;Cunégonde;
2023-07-09;Pioupioute;
2023-07-09;Rémiel;
2023-07-10;Joséphine;
2023-07-10;Rémiel;x
2023-07-10;Pioupioute;
2023-07-10;Saquiel;
2023-07-10;Cunégonde;
2023-07-10;Valérie;x
2023-07-10;Albertine;
2023-07-10;Augustine;
2023-07-11;Valérie;x
2023-07-11;Albertine;
2023-07-11;Rémiel;
2023-07-11;Pioupioute;
2023-07-11;Saquiel;
2023-07-11;Joséphine;x
2023-07-11;Augustine;
2023-07-11;Cunégonde;
2023-07-12;Valérie;x
2023-07-12;Pioupioute;
2023-07-12;Joséphine;
2023-07-12;Augustine;
2023-07-12;Saquiel;
2023-07-12;Rémiel;x(cassé)
2023-07-12;Albertine;x(cassé)
2023-07-12;Cunégonde;
2023-07-13;Joséphine;x
2023-07-13;Pioupioute;
2023-07-13;Cunégonde;
2023-07-13;Saquiel;
2023-07-13;Valérie;x
2023-07-13;Albertine;
2023-07-13;Rémiel;
2023-07-13;Augustine;
2023-07-14;Cunégonde;
2023-07-14;Pioupioute;
2023-07-14;Rémiel;x
2023-07-14;Saquiel;
2023-07-14;Augustine;
2023-07-14;Joséphine;x
2023-07-14;Albertine;x
2023-07-14;Valérie;
2023-07-15;Augustine;
2023-07-15;Cunégonde;
2023-07-15;Joséphine;
2023-07-15;Pioupioute;
2023-07-15;Saquiel;
2023-07-15;Albertine;
2023-07-15;Rémiel;
2023-07-15;Valérie;
2023-07-16;Saquiel;
2023-07-16;Rémiel;
2023-07-16;Augustine;
2023-07-16;Valérie;x
2023-07-16;Albertine;
2023-07-16;Pioupioute;
2023-07-16;Cunégonde;
2023-07-16;Joséphine;x
2023-07-17;Rémiel;
2023-07-17;Pioupioute;
2023-07-17;Cunégonde;
2023-07-17;Valérie;x
2023-07-17;Augustine;
2023-07-17;Albertine;
2023-07-17;Saquiel;
2023-07-17;Joséphine;x
2023-07-18;Albertine;
2023-07-18;Augustine;
2023-07-18;Valérie;x
2023-07-18;Rémiel;
2023-07-18;Saquiel;
2023-07-18;Cunégonde;
2023-07-18;Joséphine;x
2023-07-18;Pioupioute;
2023-07-19;Rémiel;
2023-07-19;Pioupioute;
2023-07-19;Cunégonde;
2023-07-19;Albertine;
2023-07-19;Saquiel;
2023-07-19;Valérie;x
2023-07-19;Joséphine;x
2023-07-19;Augustine;
2023-07-20;Augustine;
2023-07-20;Pioupioute;
2023-07-20;Cunégonde;
2023-07-20;Joséphine;
2023-07-20;Valérie;
2023-07-20;Saquiel;
2023-07-20;Rémiel;x
2023-07-20;Albertine;
2023-07-21;Saquiel;
2023-07-21;Pioupioute;
2023-07-21;Rémiel;
2023-07-21;Cunégonde;
2023-07-21;Albertine;x
2023-07-21;Augustine;
2023-07-21;Valérie;x
2023-07-21;Joséphine;
2023-07-22;Rémiel;x
2023-07-22;Saquiel;
2023-07-22;Valérie;
2023-07-22;Joséphine;
2023-07-22;Albertine;
2023-07-22;Pioupioute;
2023-07-22;Cunégonde;
2023-07-22;Augustine;
2023-07-23;Joséphine;x
2023-07-23;Valérie;
2023-07-23;Pioupioute;
2023-07-23;Cunégonde;
2023-07-23;Saquiel;
2023-07-23;Rémiel;
2023-07-23;Albertine;
2023-07-23;Augustine;
2023-07-24;Saquiel;
2023-07-24;Augustine;
2023-07-24;Pioupioute;
2023-07-24;Albertine;
2023-07-24;Valérie;
2023-07-24;Joséphine;
2023-07-24;Rémiel;
2023-07-24;Cunégonde;
2023-07-25;Cunégonde;
2023-07-25;Valérie;
2023-07-25;Pioupioute;
2023-07-25;Joséphine;x
2023-07-25;Rémiel;
2023-07-25;Albertine;
2023-07-25;Saquiel;
2023-07-25;Augustine;
2023-07-26;Valérie;
2023-07-26;Joséphine;
2023-07-26;Saquiel;
2023-07-26;Pioupioute;
2023-07-26;Albertine;
2023-07-26;Rémiel;
2023-07-26;Cunégonde;
2023-07-26;Augustine;
2023-07-27;Valérie;
2023-07-27;Saquiel;
2023-07-27;Pioupioute;
2023-07-27;Rémiel;
2023-07-27;Augustine;
2023-07-27;Cunégonde;
2023-07-27;Albertine;
2023-07-27;Joséphine;x
2023-07-28;Augustine;
2023-07-28;Rémiel;
2023-07-28;Cunégonde;
2023-07-28;Saquiel;
2023-07-28;Albertine;
2023-07-28;Pioupioute;
2023-07-28;Joséphine;
2023-07-28;Valérie;
2023-07-29;Saquiel;
2023-07-29;Augustine;
2023-07-29;Pioupioute;
2023-07-29;Rémiel;
2023-07-29;Joséphine;x
2023-07-29;Cunégonde;
2023-07-29;Valérie;
2023-07-29;Albertine;
2023-07-30;Augustine;
2023-07-30;Valérie;
2023-07-30;Albertine;x
2023-07-30;Cunégonde;
2023-07-30;Rémiel;
2023-07-30;Joséphine;
2023-07-30;Pioupioute;
2023-07-30;Saquiel;
2023-07-31;Albertine;
2023-07-31;Valérie;
2023-07-31;Joséphine;x
2023-07-31;Rémiel;
2023-07-31;Pioupioute;
2023-07-31;Augustine;
2023-07-31;Saquiel;
2023-07-31;Cunégonde;
2023-08-01;Joséphine;
2023-08-01;Augustine;
2023-08-01;Valérie;
2023-08-01;Albertine;
2023-08-01;Saquiel;
2023-08-01;Rémiel;
2023-08-01;Pioupioute;
2023-08-01;Cunégonde;
2023-08-02;Cunégonde;
2023-08-02;Rémiel;
2023-08-02;Valérie;
2023-08-02;Augustine;
2023-08-02;Saquiel;
2023-08-02;Pioupioute;
2023-08-02;Joséphine;x
2023-08-02;Albertine;
2023-08-03;Cunégonde;
2023-08-03;Valérie;
2023-08-03;Augustine;
2023-08-03;Joséphine;
2023-08-03;Pioupioute;
2023-08-03;Saquiel;
2023-08-03;Albertine;
2023-08-03;Rémiel;
2023-08-04;Albertine;
2023-08-04;Valérie;
2023-08-04;Augustine;
2023-08-04;Cunégonde;
2023-08-04;Saquiel;
2023-08-04;Rémiel;x(cassé)
2023-08-04;Pioupioute;
2023-08-04;Joséphine;x
2023-08-05;Joséphine;
2023-08-05;Albertine;
2023-08-05;Pioupioute;
2023-08-05;Valérie;
2023-08-05;Augustine;
2023-08-05;Cunégonde;
2023-08-05;Saquiel;
2023-08-05;Rémiel;
2023-08-06;Augustine;
2023-08-06;Cunégonde;
2023-08-06;Valérie;
2023-08-06;Joséphine;x
2023-08-06;Saquiel;
2023-08-06;Pioupioute;
2023-08-06;Albertine;mue
2023-08-06;Rémiel;
2023-08-07;Cunégonde;
2023-08-07;Valérie;
2023-08-07;Saquiel;
2023-08-07;Augustine;
2023-08-07;Albertine;
2023-08-07;Pioupioute;
2023-08-07;Joséphine;x
2023-08-07;Rémiel;x(cassé)
2023-08-08;Pioupioute;
2023-08-08;Augustine;
2023-08-08;Saquiel;
2023-08-08;Cunégonde;
2023-08-08;Valérie;
2023-08-08;Albertine;
2023-08-08;Rémiel;
2023-08-08;Joséphine;
2023-08-09;Pioupioute;
2023-08-09;Augustine;
2023-08-09;Cunégonde;
2023-08-09;Valérie;
2023-08-09;Albertine;
2023-08-09;Rémiel;
2023-08-09;Joséphine;
2023-08-09;Saquiel;
2023-08-10;Rémiel;
2023-08-10;Joséphine;x
2023-08-10;Cunégonde;
2023-08-10;Augustine;
2023-08-10;Saquiel;
2023-08-10;Valérie;
2023-08-10;Pioupioute;
2023-08-10;Albertine;
2023-08-11;Saquiel;
2023-08-11;Valérie;
2023-08-11;Cunégonde;
2023-08-11;Joséphine;x
2023-08-11;Augustine;
2023-08-11;Albertine;
2023-08-11;Rémiel;
2023-08-11;Pioupioute;
2023-08-12;Rémiel;
2023-08-12;Augustine;
2023-08-12;Valérie;
2023-08-12;Saquiel;
2023-08-12;Joséphine;
2023-08-12;Pioupioute;
2023-08-12;Cunégonde;
2023-08-12;Albertine;
2023-08-13;Pioupioute;
2023-08-13;Valérie;
2023-08-13;Cunégonde;
2023-08-13;Joséphine;x
2023-08-13;Augustine;
2023-08-13;Rémiel;
2023-08-13;Albertine;
2023-08-13;Saquiel;
2023-08-14;Cunégonde;
2023-08-14;Augustine;
2023-08-14;Valérie;
2023-08-14;Pioupioute;
2023-08-14;Rémiel;
2023-08-14;Joséphine;
2023-08-14;Albertine;
2023-08-14;Saquiel;
2023-08-15;Saquiel;
2023-08-15;Pioupioute;
2023-08-15;Rémiel;
2023-08-15;Augustine;
2023-08-15;Valérie;
2023-08-15;Cunégonde;
2023-08-15;Joséphine;x
2023-08-15;Albertine;
2023-08-16;Valérie;
2023-08-16;Saquiel;
2023-08-16;Rémiel;
2023-08-16;Albertine;
2023-08-16;Cunégonde;
2023-08-16;Pioupioute;
2023-08-16;Joséphine;
2023-08-16;Augustine;
2023-08-17;Valérie;
2023-08-17;Augustine;
2023-08-17;Rémiel;
2023-08-17;Albertine;
2023-08-17;Cunégonde;
2023-08-17;Pioupioute;
2023-08-17;Saquiel;
2023-08-17;Joséphine;x
2023-08-18;Saquiel;
2023-08-18;Rémiel;x(cassé)
2023-08-18;Pioupioute;
2023-08-18;Albertine;
2023-08-18;Joséphine;x
2023-08-18;Valérie;
2023-08-18;Augustine;
2023-08-18;Cunégonde;
2023-08-19;Valérie;
2023-08-19;Augustine;
2023-08-19;Cunégonde;
2023-08-19;Saquiel;
2023-08-19;Joséphine;x
2023-08-19;Pioupioute;
2023-08-19;Albertine;
2023-08-19;Rémiel;
2023-08-20;Pioupioute;
2023-08-20;Valérie;
2023-08-20;Joséphine;x
2023-08-20;Augustine;
2023-08-20;Albertine;
2023-08-20;Saquiel;
2023-08-20;Cunégonde;
2023-08-20;Rémiel;
2023-08-21;Valérie;
2023-08-21;Augustine;
2023-08-21;Cunégonde;
2023-08-21;Pioupioute;
2023-08-21;Rémiel;x(cassé)
2023-08-21;Saquiel;
2023-08-21;Joséphine;x
2023-08-21;Albertine;
2023-08-22;Joséphine;
2023-08-22;Rémiel;
2023-08-22;Pioupioute;
2023-08-22;Cunégonde;
2023-08-22;Saquiel;
2023-08-22;Augustine;
2023-08-22;Albertine;
2023-08-22;Valérie;
2023-08-23;Saquiel;
2023-08-23;Joséphine;x
2023-08-23;Valérie;
2023-08-23;Albertine;
2023-08-23;Rémiel;
2023-08-23;Pioupioute;
2023-08-23;Augustine;
2023-08-23;Cunégonde;
2023-08-24;Valérie;
2023-08-24;Cunégonde;
2023-08-24;Augustine;
2023-08-24;Rémiel;
2023-08-24;Albertine;
2023-08-24;Joséphine;x
2023-08-24;Saquiel;
2023-08-24;Pioupioute;
2023-08-25;Pioupioute;
2023-08-25;Saquiel;
2023-08-25;Augustine;
2023-08-25;Cunégonde;
2023-08-25;Valérie;
2023-08-25;Joséphine;
2023-08-25;Albertine;
2023-08-25;Rémiel;
2023-08-26;Albertine;
2023-08-26;Valérie;
2023-08-26;Saquiel;
2023-08-26;Joséphine;x
2023-08-26;Augustine;
2023-08-26;Rémiel;x
2023-08-26;Cunégonde;
2023-08-26;Pioupioute;
2023-08-27;Albertine;
2023-08-27;Saquiel;
2023-08-27;Rémiel;
2023-08-27;Augustine;
2023-08-27;Joséphine;
2023-08-27;Cunégonde;
2023-08-27;Valérie;
2023-08-27;Pioupioute;
2023-08-28;Pioupioute;
2023-08-28;Rémiel;
2023-08-28;Augustine;
2023-08-28;Albertine;
2023-08-28;Cunégonde;
2023-08-28;Joséphine;x
2023-08-28;Saquiel;
2023-08-28;Valérie;
2023-08-29;Cunégonde;
2023-08-29;Augustine;
2023-08-29;Rémiel;x
2023-08-29;Saquiel;
2023-08-29;Joséphine;x
2023-08-29;Albertine;
2023-08-29;Pioupioute;
2023-08-29;Valérie;
2023-08-30;Albertine;
2023-08-30;Joséphine;x
2023-08-30;Pioupioute;
2023-08-30;Rémiel;
2023-08-30;Augustine;
2023-08-30;Valérie;
2023-08-30;Cunégonde;
2023-08-30;Saquiel;
2023-08-31;Joséphine;
2023-08-31;Rémiel;
2023-08-31;Augustine;
2023-08-31;Valérie;
2023-08-31;Cunégonde;
2023-08-31;Saquiel;
