Date;Poule_brute;Ponte_brute;Ponte;Effectif;Etat_oeuf;Doute;Remarques
2024-12-27;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-27;NINA_TINA;;0;2;RAS;False;
2024-12-27;Albertine;;0;1;RAS;False;
2024-12-27;Nina;;0;1;RAS;False;
2024-12-27;Tina;;0;1;RAS;False;
2024-12-28;Tina;;0;1;RAS;False;
2024-12-28;NINA_TINA;;0;2;RAS;False;
2024-12-28;Nina;;0;1;RAS;False;
2024-12-28;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-28;Albertine;;0;1;RAS;False;
2024-12-29;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-29;Tina;;0;1;RAS;False;
2024-12-29;Nina;;0;1;RAS;False;
2024-12-29;Albertine;;0;1;RAS;False;
2024-12-29;NINA_TINA;;0;2;RAS;False;
2024-12-30;Tina;;0;1;RAS;False;
2024-12-30;Albertine;;0;1;RAS;False;
2024-12-30;MARANS_TOTAL;0;0;3;RAS;False;
2024-12-30;Nina;;0;1;RAS;False;
2024-12-30;NINA_TINA;;0;2;RAS;False;
2024-12-31;Nina;;0;1;RAS;False;
2024-12-31;Tina;;0;1;RAS;False;
2024-12-31;Albertine;;0;1;RAS;False;
2024-12-31;NINA_TINA;;0;2;RAS;False;
2024-12-31;MARANS_TOTAL;0;0;3;RAS;False;
2025-01-01;MARANS_TOTAL;;0;3;RAS;False;
2025-01-02;MARANS_TOTAL;x(c);1;3;cassé;False;
2025-01-03;MARANS_TOTAL;;0;3;RAS;False;
2025-01-04;MARANS_TOTAL;xx;2;3;RAS;False;
2025-01-05;MARANS_TOTAL;;0;3;RAS;False;
2025-01-06;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-07;MARANS_TOTAL;xx;2;3;RAS;False;
2025-01-08;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-09;MARANS_TOTAL;xx;2;3;RAS;False;
2025-01-10;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-11;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-12;MARANS_TOTAL; xx;2;3;RAS;False;
2025-01-13;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-14;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-01-15;MARANS_TOTAL;;0;3;RAS;False;
2025-01-16;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-17;MARANS_TOTAL;;0;3;RAS;False;
2025-01-18;MARANS_TOTAL;;0;3;RAS;False;
2025-01-19;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-20;MARANS_TOTAL;;0;3;RAS;False;
2025-01-21;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-22;MARANS_TOTAL;;0;3;RAS;False;
2025-01-23;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-24;MARANS_TOTAL;;0;3;RAS;False;
2025-01-25;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-26;MARANS_TOTAL;;0;3;RAS;False;
2025-01-27;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-28;MARANS_TOTAL;;0;3;RAS;False;
2025-01-29;MARANS_TOTAL;x;1;3;RAS;False;
2025-01-30;MARANS_TOTAL;;0;3;RAS;False;
2025-01-31;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-01;MARANS_TOTAL;;0;3;RAS;False;
2025-02-02;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-03;MARANS_TOTAL;;0;3;RAS;False;
2025-02-04;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-05;MARANS_TOTAL;;0;3;RAS;False;
2025-02-06;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-07;MARANS_TOTAL;;0;3;RAS;False;
2025-02-08;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-09;MARANS_TOTAL;;0;3;RAS;False;
2025-02-10;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-11;MARANS_TOTAL;;0;3;RAS;False;
2025-02-12;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-13;MARANS_TOTAL;;0;3;RAS;False;
2025-02-14;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-15;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-16;MARANS_TOTAL;;0;3;RAS;False;
2025-02-17;MARANS_TOTAL;xx;2;3;RAS;False;
2025-02-18;MARANS_TOTAL;;0;3;RAS;False;
2025-02-19;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-02-20;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-02-21;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-02-22;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-02-23;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-02-24;MARANS_TOTAL;x(n)x(t);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(n)x(t))
2025-02-25;MARANS_TOTAL;xx(n);2;3;RAS;False;Poule(s) : Nina
2025-02-26;MARANS_TOTAL;x;1;3;RAS;False;
2025-02-27;MARANS_TOTAL;xx(n);2;3;RAS;False;Poule(s) : Nina
2025-02-28;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-03-01;MARANS_TOTAL;;0;3;RAS;False;
2025-03-02;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-03-03;MARANS_TOTAL;;0;3;RAS;False;
2025-03-04;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-03-05;MARANS_TOTAL;;0;3;RAS;False;
2025-03-06;MARANS_TOTAL;xx;2;3;RAS;False;
2025-03-07;MARANS_TOTAL;x(n) ;1;3;RAS;False;Poule(s) : Nina
2025-03-08;MARANS_TOTAL;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(t)x(a))
2025-03-09;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-03-10;MARANS_TOTAL;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(a)x(t))
2025-03-11;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-03-12;MARANS_TOTAL;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(t)x(a))
2025-03-13;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-03-14;MARANS_TOTAL;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(n)x(a))
2025-03-15;MARANS_TOTAL;;0;3;RAS;False;
2025-03-16;MARANS_TOTAL;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(n)x(a))
2025-03-17;MARANS_TOTAL;;0;3;RAS;False;
2025-03-18;MARANS_TOTAL;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(n)x(a))
2025-03-19;MARANS_TOTAL;;0;3;RAS;False;
2025-03-20;MARANS_TOTAL;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(n)x(a))
2025-03-21;MARANS_TOTAL;;0;3;RAS;False;
2025-03-22;MARANS_TOTAL;;0;3;RAS;False;
2025-03-23;MARANS_TOTAL;;0;3;RAS;False;
2025-03-24;MARANS_TOTAL;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(n)x(a))
2025-03-25;MARANS_TOTAL;;0;3;RAS;False;
2025-03-26;MARANS_TOTAL;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(n)x(a))
2025-03-27;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-03-28;MARANS_TOTAL;;0;3;RAS;False;
2025-03-29;MARANS_TOTAL;;0;3;RAS;False;
2025-03-30;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-03-31;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-04-01;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-04-02;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-04-03;MARANS_TOTAL;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(a)x(t))
2025-04-04;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-04-05;MARANS_TOTAL;;0;3;RAS;False;
2025-04-06;MARANS_TOTAL;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(t)x(a))
2025-04-07;MARANS_TOTAL;x(n)x(t);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(n)x(t))
2025-04-08;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-04-09;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-04-10;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-04-11;MARANS_TOTAL;;0;3;RAS;False;
2025-04-12;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-04-13;MARANS_TOTAL;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(a)x(t))
2025-04-14;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-04-15;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-04-16;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-04-17;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-04-18;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-04-19;MARANS_TOTAL;;0;3;RAS;False;
2025-04-20;MARANS_TOTAL;x(t)xxx(a);4;3;RAS;False;Poule(s) : Tina, Albertine
2025-04-21;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-04-22;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-04-23;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-04-24;MARANS_TOTAL;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(a)x(t))
2025-04-25;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-04-26;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-04-27;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-04-28;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-04-29;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-04-30;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-05-01;MARANS_TOTAL;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(a)x(t))
2025-05-02;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-05-03;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-05-04;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-05-05;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-05-06;MARANS_TOTAL;;0;3;RAS;False;
2025-05-07;MARANS_TOTAL;x(t)x;2;3;RAS;False;Poule(s) : Tina
2025-05-08;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-05-09;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-05-10;MARANS_TOTAL;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(t)x(a))
2025-05-11;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-05-12;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-05-13;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-05-14;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-05-15;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-05-16;MARANS_TOTAL;x(n)x(a);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(n)x(a))
2025-05-17;MARANS_TOTAL;x(n)x(t);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(n)x(t))
2025-05-18;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-05-19;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-05-20;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-05-21;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-05-22;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-05-23;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-05-24;MARANS_TOTAL;;0;3;RAS;False;
2025-05-25;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-05-26;MARANS_TOTAL;x(a);1;3;RAS;False;Poule(s) : Albertine
2025-05-27;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-05-28;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-05-29;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-05-30;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-05-31;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-06-01;MARANS_TOTAL;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(t)x(a))
2025-06-02;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-06-03;MARANS_TOTAL;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(t)x(a))
2025-06-04;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-06-05;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-06-06;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-06-07;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-06-08;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-06-09;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-06-10;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-06-11;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-06-12;MARANS_TOTAL;x(a)x(n);2;3;RAS;False;Poule(s) : Nina, Albertine (Notation: x(a)x(n))
2025-06-13;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-06-14;MARANS_TOTAL;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(a)x(t))
2025-06-15;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-06-16;MARANS_TOTAL;;0;3;RAS;False;
2025-06-17;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-06-18;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-06-19;MARANS_TOTAL;x(n)x(t);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(n)x(t))
2025-06-20;MARANS_TOTAL;x(t)c x(a);2;3;cassé;False;Poule(s) : Tina, Albertine (Notation: x(t)c x(a))
2025-06-21;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-06-22;MARANS_TOTAL;;0;3;RAS;False;
2025-06-23;MARANS_TOTAL;x(n);1;3;RAS;False;Poule(s) : Nina
2025-06-24;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-06-25;MARANS_TOTAL;;0;3;RAS;False;
2025-06-26;MARANS_TOTAL;x(n)x(t);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(n)x(t))
2025-06-27;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-06-28;MARANS_TOTAL;;0;3;RAS;False;
2025-06-29;MARANS_TOTAL;x(t)x(n);2;3;RAS;False;Poule(s) : Nina, Tina (Notation: x(t)x(n))
2025-06-30;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-01;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-07-02;MARANS_TOTAL;;0;3;RAS;False;
2025-07-03;MARANS_TOTAL;xxx;3;3;RAS;False;
2025-07-04;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-05;MARANS_TOTAL;;0;3;RAS;False;
2025-07-06;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-07;MARANS_TOTAL;x(a)x(tc);2;3;cassé;False;Poule(s) : Albertine (Notation: x(a)x(tc))
2025-07-08;MARANS_TOTAL;x(a)c;1;3;cassé;False;Poule(s) : Albertine (Notation: x(a)c)
2025-07-09;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-10;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-11;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-12;MARANS_TOTAL;;0;3;RAS;False;
2025-07-13;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-14;MARANS_TOTAL;xc;1;3;cassé;False;
2025-07-15;MARANS_TOTAL;;0;3;RAS;False;
2025-07-16;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-17;MARANS_TOTAL;x(a)x(t);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(a)x(t))
2025-07-18;MARANS_TOTAL;;0;3;RAS;False;
2025-07-19;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-20;MARANS_TOTAL;x(t)x(a);2;3;RAS;False;Poule(s) : Tina, Albertine (Notation: x(t)x(a))
2025-07-21;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-22;MARANS_TOTAL;;0;3;RAS;False;
2025-07-23;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-24;MARANS_TOTAL;;0;3;RAS;False;
2025-07-25;MARANS_TOTAL;x(t);1;3;RAS;False;Poule(s) : Tina
2025-07-26;MARANS_TOTAL;x(t)x;2;3;RAS;False;Poule(s) : Tina
2025-07-27;MARANS_TOTAL;x(a)c;1;3;cassé;False;Poule(s) : Albertine (Notation: x(a)c)
2025-07-28;MARANS_TOTAL;x;1;3;RAS;False;
2025-07-29;MARANS_TOTAL;;0;3;RAS;False;
2025-07-30;MARANS_TOTAL;x;1;3;RAS;False;
2025-07-31;MARANS_TOTAL;;0;3;RAS;False;
2025-08-01;MARANS_TOTAL;xx/n dcd;2;2;cassé;False;Nina décédée (Notation: xx/n dcd)
2025-08-02;MARANS_TOTAL;;0;2;RAS;False;
2025-08-03;MARANS_TOTAL;x;1;2;RAS;False;
2025-08-04;MARANS_TOTAL;xx;2;2;RAS;False;
2025-08-05;MARANS_TOTAL;;0;2;RAS;False;
2025-08-06;MARANS_TOTAL;x;1;2;RAS;False;
2025-08-07;MARANS_TOTAL;x;1;2;RAS;False;
2025-08-08;MARANS_TOTAL;;0;2;RAS;False;
2025-08-09;MARANS_TOTAL;x(c);1;2;cassé;False;
2025-08-10;MARANS_TOTAL;;0;2;RAS;False;
2025-08-11;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-12;MARANS_TOTAL;;0;2;RAS;False;
2025-08-13;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-14;MARANS_TOTAL;;0;2;RAS;False;
2025-08-15;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-16;MARANS_TOTAL;;0;2;RAS;False;
2025-08-17;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-18;MARANS_TOTAL;;0;2;RAS;False;
2025-08-19;MARANS_TOTAL;;0;2;RAS;False;
2025-08-20;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-21;MARANS_TOTAL;;0;2;RAS;False;
2025-08-22;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-23;MARANS_TOTAL;;0;2;RAS;False;
2025-08-24;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-25;MARANS_TOTAL;;0;2;RAS;False;
2025-08-26;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-27;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-28;MARANS_TOTAL;;0;2;RAS;False;
2025-08-29;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-08-30;MARANS_TOTAL;;0;2;RAS;False;
2025-08-31;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-09-01;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-09-02;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-09-03;MARANS_TOTAL;;0;2;RAS;False;
2025-09-04;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-09-05;MARANS_TOTAL;;0;2;RAS;False;
2025-09-06;MARANS_TOTAL;;0;2;RAS;False;
2025-09-07;MARANS_TOTAL;x(t);1;2;RAS;False;Poule(s) : Tina
2025-09-08;MARANS_TOTAL;;0;2;RAS;False;
2025-09-09;MARANS_TOTAL;;0;2;RAS;False;
2025-09-10;MARANS_TOTAL;;0;2;RAS;False;
2025-09-11;MARANS_TOTAL;;0;2;RAS;False;
2025-09-12;MARANS_TOTAL;;0;2;RAS;False;
2025-09-13;MARANS_TOTAL;;0;2;RAS;False;
2025-09-14;MARANS_TOTAL;;0;2;RAS;False;
2025-09-15;MARANS_TOTAL;;0;2;RAS;False;
2025-09-16;MARANS_TOTAL;;0;2;RAS;False;
2025-09-17;MARANS_TOTAL;;0;2;RAS;False;
2025-09-18;MARANS_TOTAL;;0;2;RAS;False;
2025-09-19;MARANS_TOTAL;;0;2;RAS;False;
2025-09-20;MARANS_TOTAL;;0;2;RAS;False;
2025-09-21;MARANS_TOTAL;;0;2;RAS;False;
2025-09-22;MARANS_TOTAL;mue(t);0;2;RAS;False;Tina en mue (Notation: mue(t))
2025-09-23;MARANS_TOTAL;;0;2;RAS;False;
2025-09-24;MARANS_TOTAL;;0;2;RAS;False;
2025-09-25;MARANS_TOTAL;;0;2;RAS;False;
2025-09-26;MARANS_TOTAL;;0;2;RAS;False;
2025-09-27;MARANS_TOTAL;;0;2;RAS;False;
2025-09-28;MARANS_TOTAL;;0;2;RAS;False;
2025-09-29;MARANS_TOTAL;;0;2;RAS;False;
2025-09-30;MARANS_TOTAL;;0;2;RAS;False;
2025-10-01;MARANS_TOTAL;;0;2;RAS;False;
2025-10-02;MARANS_TOTAL;;0;2;RAS;False;
2025-10-03;MARANS_TOTAL;;0;2;RAS;False;
2025-10-04;MARANS_TOTAL;;0;2;RAS;False;
2025-10-05;MARANS_TOTAL;;0;2;RAS;False;
2025-10-06;MARANS_TOTAL;;0;2;RAS;False;
2025-10-07;MARANS_TOTAL;;0;2;RAS;False;
2025-10-08;MARANS_TOTAL;;0;2;RAS;False;
2025-10-09;MARANS_TOTAL;;0;2;RAS;False;
2025-10-10;MARANS_TOTAL;;0;2;RAS;False;
2025-10-11;MARANS_TOTAL;;0;2;RAS;False;
2025-10-12;MARANS_TOTAL;;0;2;RAS;False;
2025-10-13;MARANS_TOTAL;;0;2;RAS;False;
2025-10-14;MARANS_TOTAL;;0;2;RAS;False;
2025-10-15;MARANS_TOTAL;;0;2;RAS;False;
2025-10-16;MARANS_TOTAL;;0;2;RAS;False;
2025-10-17;MARANS_TOTAL;;0;2;RAS;False;
2025-10-18;MARANS_TOTAL;;0;2;RAS;False;
2025-10-19;MARANS_TOTAL;;0;2;RAS;False;
2025-10-20;MARANS_TOTAL;;0;2;RAS;False;
2025-10-21;MARANS_TOTAL;;0;2;RAS;False;
2025-10-22;MARANS_TOTAL;;0;2;RAS;False;
2025-10-23;MARANS_TOTAL;;0;2;RAS;False;
2025-10-24;MARANS_TOTAL;;0;2;RAS;False;
2025-10-25;MARANS_TOTAL;;0;2;RAS;False;
2025-10-26;MARANS_TOTAL;;0;2;RAS;False;
2025-10-27;MARANS_TOTAL;;0;2;RAS;False;
2025-10-28;MARANS_TOTAL;;0;2;RAS;False;
2025-10-29;MARANS_TOTAL;;0;2;RAS;False;
2025-10-30;MARANS_TOTAL;;0;2;RAS;False;
2025-10-31;MARANS_TOTAL;;0;2;RAS;False;
2025-11-01;MARANS_TOTAL;;0;2;RAS;False;
2025-11-02;MARANS_TOTAL;;0;2;RAS;False;
2025-11-03;MARANS_TOTAL;;0;2;RAS;False;
2025-11-04;MARANS_TOTAL;;0;2;RAS;False;
2025-11-05;MARANS_TOTAL;;0;2;RAS;False;
2025-11-06;MARANS_TOTAL;;0;2;RAS;False;
2025-11-07;MARANS_TOTAL;;0;2;RAS;False;
2025-11-08;MARANS_TOTAL;;0;2;RAS;False;
2025-11-09;MARANS_TOTAL;;0;2;RAS;False;
2025-11-10;MARANS_TOTAL;;0;2;RAS;False;
2025-11-11;MARANS_TOTAL;;0;2;RAS;False;
2025-11-12;MARANS_TOTAL;;0;2;RAS;False;
2025-11-13;MARANS_TOTAL;;0;2;RAS;False;
2025-11-14;MARANS_TOTAL;;0;2;RAS;False;
2025-11-15;MARANS_TOTAL;;0;2;RAS;False;
2025-11-16;MARANS_TOTAL;;0;2;RAS;False;
2025-11-17;MARANS_TOTAL;;0;2;RAS;False;
2025-11-18;MARANS_TOTAL;;0;2;RAS;False;
2025-11-19;MARANS_TOTAL;;0;2;RAS;False;
2025-11-20;MARANS_TOTAL;;0;2;RAS;False;
2025-11-21;MARANS_TOTAL;;0;2;RAS;False;
2025-11-22;MARANS_TOTAL;;0;2;RAS;False;
2025-11-23;MARANS_TOTAL;;0;2;RAS;False;
2025-11-24;MARANS_TOTAL;;0;2;RAS;False;
2025-11-25;MARANS_TOTAL;;0;2;RAS;False;
2025-11-26;MARANS_TOTAL;;0;2;RAS;False;
2025-11-27;MARANS_TOTAL;;0;2;RAS;False;
2025-11-28;MARANS_TOTAL;;0;2;RAS;False;
2025-11-29;MARANS_TOTAL;;0;2;RAS;False;
2025-11-30;MARANS_TOTAL;;0;2;RAS;False;
2025-12-01;MARANS_TOTAL;;0;2;RAS;False;
2025-12-02;MARANS_TOTAL;;0;2;RAS;False;
2025-12-03;MARANS_TOTAL;;0;2;RAS;False;
2025-12-04;MARANS_TOTAL;x(m?);1;2;RAS;True;En mue (?) (Notation: x(m?))
2025-12-05;MARANS_TOTAL;;0;2;RAS;False;
2025-12-06;MARANS_TOTAL;;0;2;RAS;False;
2025-12-07;MARANS_TOTAL;x(m);1;2;RAS;False;En mue
2025-12-08;MARANS_TOTAL;;0;2;RAS;False;
2025-12-09;MARANS_TOTAL;x(m);1;2;RAS;False;En mue
2025-12-10;MARANS_TOTAL;;0;2;RAS;False;
2025-12-11;MARANS_TOTAL;x(m);1;2;RAS;False;En mue
2025-12-12;MARANS_TOTAL;;0;2;RAS;False;
2025-12-13;MARANS_TOTAL;x;1;2;RAS;False;
