Date;Ponte_brute;niveau_observation;group_id;Ponte;Etat_oeuf;Doute;Effectif;Remarques;Poule_brute
2023-02-25;x;individuel;;1;RAS;False;1;;Joséphine
2023-02-25;x;individuel;;1;RAS;False;1;;Rémiel
2023-02-25;;individuel;;0;RAS;False;1;;Pioupioute
2023-02-25;;individuel;;0;RAS;False;1;;Augustine
2023-02-25;x;individuel;;1;RAS;False;1;;Cunégonde
2023-02-26;;individuel;;0;RAS;False;1;;Valérie
2023-02-26;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-02-26;;individuel;;0;RAS;False;1;;Augustine
2023-02-26;;individuel;;0;RAS;False;1;;Joséphine
2023-02-26;x;individuel;;1;RAS;False;1;;Cunégonde
2023-02-26;x;individuel;;1;RAS;False;1;;Pioupioute
2023-02-26;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-02-26;;individuel;;0;RAS;False;1;;Rémiel
2023-02-27;x;individuel;;1;RAS;False;1;;Cunégonde
2023-02-27;x;individuel;;1;RAS;False;1;;Joséphine
2023-02-27;;individuel;;0;RAS;False;1;;Pioupioute
2023-02-27;;individuel;;0;RAS;False;1;;Augustine
2023-02-27;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-02-27;x;individuel;;1;RAS;False;1;;Valérie
2023-02-27;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-02-27;;individuel;;0;RAS;False;1;;Rémiel
2023-02-28;x;individuel;;1;RAS;False;1;;Joséphine
2023-02-28;;individuel;;0;RAS;False;1;;Rémiel
2023-02-28;;individuel;;0;RAS;False;1;;Pioupioute
2023-02-28;;individuel;;0;RAS;False;1;;Augustine
2023-02-28;;individuel;;0;RAS;False;1;;Saquiel
2023-02-28;x;individuel;;1;RAS;False;1;;Cunégonde
2023-02-28;;individuel;;0;RAS;False;1;;Valérie
2023-02-28;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-01;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-01;x;individuel;;1;RAS;False;1;;Valérie
2023-03-01;;individuel;;0;RAS;False;1;;Augustine
2023-03-01;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-01;x;individuel;;1;RAS;False;1;;Pioupioute
2023-03-01;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-01;;individuel;;0;RAS;False;1;;Saquiel
2023-03-01;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-02;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-02;;individuel;;0;RAS;False;1;;Rémiel
2023-03-02;x;individuel;;1;RAS;False;1;;Valérie
2023-03-02;;individuel;;0;RAS;False;1;;Saquiel
2023-03-02;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-02;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-02;;individuel;;0;RAS;False;1;;Augustine
2023-03-02;x;individuel;;1;RAS;False;1;;Pioupioute
2023-03-03;;individuel;;0;RAS;False;1;;Valérie
2023-03-03;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-03;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-03;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-03;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-03;;individuel;;0;RAS;False;1;;Augustine
2023-03-03;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-03;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-04;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-04;;individuel;;0;RAS;False;1;;Rémiel
2023-03-04;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-04;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-04;;individuel;;0;RAS;False;1;;Saquiel
2023-03-04;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-04;;individuel;;0;RAS;False;1;;Valérie
2023-03-04;;individuel;;0;RAS;False;1;;Augustine
2023-03-05;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-05;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-05;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-05;;individuel;;0;RAS;False;1;;Augustine
2023-03-05;x;individuel;;1;RAS;False;1;;Valérie
2023-03-05;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-05;;individuel;;0;RAS;False;1;;Rémiel
2023-03-05;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-03-06;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-06;x;individuel;;1;RAS;False;1;;Valérie
2023-03-06;;individuel;;0;RAS;False;1;;Rémiel
2023-03-06;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-06;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-06;;individuel;;0;RAS;False;1;;Cunégonde
2023-03-06;;individuel;;0;RAS;False;1;;Augustine
2023-03-06;;individuel;;0;RAS;False;1;;Saquiel
2023-03-07;;individuel;;0;RAS;False;1;;Augustine
2023-03-07;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-07;;individuel;;0;RAS;False;1;;Saquiel
2023-03-07;x;individuel;;1;RAS;False;1;;Valérie
2023-03-07;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-07;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-07;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-07;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-08;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-08;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-08;;individuel;;0;RAS;False;1;;Augustine
2023-03-08;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-03-08;;individuel;;0;RAS;False;1;;Rémiel
2023-03-08;;individuel;;0;RAS;False;1;;Cunégonde
2023-03-08;;individuel;;0;RAS;False;1;;Valérie
2023-03-08;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-09;;individuel;;0;RAS;False;1;;Augustine
2023-03-09;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-09;x;individuel;;1;RAS;False;1;;Valérie
2023-03-09;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-09;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-09;;individuel;;0;RAS;False;1;;Saquiel
2023-03-09;;individuel;;0;RAS;False;1;;Rémiel
2023-03-09;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-10;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-10;;individuel;;0;RAS;False;1;;Saquiel
2023-03-10;;individuel;;0;RAS;False;1;;Rémiel
2023-03-10;;individuel;;0;RAS;False;1;;Valérie
2023-03-10;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-10;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-10;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-10;;individuel;;0;RAS;False;1;;Augustine
2023-03-11;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-11;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-03-11;x;individuel;;1;RAS;False;1;;Valérie
2023-03-11;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-11;;individuel;;0;RAS;False;1;;Rémiel
2023-03-11;;individuel;;0;RAS;False;1;;Augustine
2023-03-11;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-11;;individuel;;0;RAS;False;1;;Saquiel
2023-03-12;x;individuel;;1;RAS;False;1;;Valérie
2023-03-12;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-12;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-12;;individuel;;0;RAS;False;1;;Augustine
2023-03-12;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-12;;individuel;;0;RAS;False;1;;Rémiel
2023-03-12;;individuel;;0;RAS;False;1;;Saquiel
2023-03-12;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-13;;individuel;;0;RAS;False;1;;Cunégonde
2023-03-13;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-13;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-13;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-13;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-03-13;x;individuel;;1;RAS;False;1;;Valérie
2023-03-13;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-13;;individuel;;0;RAS;False;1;;Augustine
2023-03-14;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-14;x;individuel;;1;RAS;False;1;;Valérie
2023-03-14;;individuel;;0;RAS;False;1;;Augustine
2023-03-14;;individuel;;0;RAS;False;1;;Saquiel
2023-03-14;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-14;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-14;;individuel;;0;RAS;False;1;;Joséphine
2023-03-14;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-15;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-15;x;individuel;;1;RAS;False;1;;Valérie
2023-03-15;;individuel;;0;RAS;False;1;;Saquiel
2023-03-15;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-15;;individuel;;0;RAS;False;1;;Rémiel
2023-03-15;;individuel;;0;RAS;False;1;;Augustine
2023-03-15;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-15;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-16;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-16;;individuel;;0;RAS;False;1;;Augustine
2023-03-16;x;individuel;;1;RAS;False;1;;Pioupioute
2023-03-16;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-16;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-16;x;individuel;;1;RAS;False;1;;Valérie
2023-03-16;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-16;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-17;x;individuel;;1;RAS;False;1;;Pioupioute
2023-03-17;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-17;;individuel;;0;RAS;False;1;;Saquiel
2023-03-17;;individuel;;0;RAS;False;1;;Cunégonde
2023-03-17;x;individuel;;1;RAS;False;1;;Augustine
2023-03-17;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-17;;individuel;;0;RAS;False;1;;Rémiel
2023-03-17;x;individuel;;1;RAS;False;1;;Valérie
2023-03-18;;individuel;;0;RAS;False;1;;Valérie
2023-03-18;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-18;;individuel;;0;RAS;False;1;;Augustine
2023-03-18;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-18;x;individuel;;1;RAS;False;1;;Pioupioute
2023-03-18;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-18;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-18;;individuel;;0;RAS;False;1;;Saquiel
2023-03-19;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-19;x;individuel;;1;RAS;False;1;;Valérie
2023-03-19;x;individuel;;1;RAS;False;1;;Augustine
2023-03-19;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-19;;individuel;;0;RAS;False;1;;Saquiel
2023-03-19;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-19;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-19;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-20;;individuel;;0;RAS;False;1;;Augustine
2023-03-20;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-20;;individuel;;0;RAS;False;1;;Saquiel
2023-03-20;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-20;x?;individuel;;1;RAS;True;1;;Rémiel
2023-03-20;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-20;x;individuel;;1;RAS;False;1;;Valérie
2023-03-20;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-21;;individuel;;0;RAS;False;1;;Saquiel
2023-03-21;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-21;;individuel;;0;RAS;False;1;;Valérie
2023-03-21;x;individuel;;1;RAS;False;1;;Pioupioute
2023-03-21;;individuel;;0;RAS;False;1;;Cunégonde
2023-03-21;x;individuel;;1;RAS;False;1;;Augustine
2023-03-21;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-21;;individuel;;0;RAS;False;1;;Rémiel
2023-03-22;;individuel;;0;RAS;False;1;;Saquiel
2023-03-22;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-22;;individuel;;0;RAS;False;1;;Augustine
2023-03-22;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-22;x;individuel;;1;RAS;False;1;;Valérie
2023-03-22;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-22;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-22;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-23;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-23;;individuel;;0;RAS;False;1;;Saquiel
2023-03-23;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-23;;individuel;;0;RAS;False;1;;Valérie
2023-03-23;x;individuel;;1;RAS;False;1;;Augustine
2023-03-23;;individuel;;0;RAS;False;1;;Rémiel
2023-03-23;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-23;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-24;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-24;x;individuel;;1;RAS;False;1;;Valérie
2023-03-24;;individuel;;0;RAS;False;1;;Rémiel
2023-03-24;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-24;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-24;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-24;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-24;;individuel;;0;RAS;False;1;;Augustine
2023-03-25;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-25;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-25;;individuel;;0;RAS;False;1;;Saquiel
2023-03-25;;individuel;;0;RAS;False;1;;Augustine
2023-03-25;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-25;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-25;;individuel;;0;RAS;False;1;;Valérie
2023-03-25;;individuel;;0;RAS;False;1;;Rémiel
2023-03-26;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-26;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-26;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-03-26;x;individuel;;1;RAS;False;1;;Valérie
2023-03-26;;individuel;;0;RAS;False;1;;Cunégonde
2023-03-26;;individuel;;0;RAS;False;1;;Joséphine
2023-03-26;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-26;x;individuel;;1;RAS;False;1;;Augustine
2023-03-27;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-27;;individuel;;0;RAS;False;1;;Valérie
2023-03-27;;individuel;;0;RAS;False;1;;Saquiel
2023-03-27;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-27;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-27;;individuel;;0;RAS;False;1;;Rémiel
2023-03-27;;individuel;;0;RAS;False;1;;Augustine
2023-03-27;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-28;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-28;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-28;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-28;x;individuel;;1;RAS;False;1;;Valérie
2023-03-28;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-03-28;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-28;x;individuel;;1;RAS;False;1;;Augustine
2023-03-28;;individuel;;0;RAS;False;1;;Saquiel
2023-03-29;;individuel;;0;RAS;False;1;;Rémiel
2023-03-29;;individuel;;0;RAS;False;1;;Augustine
2023-03-29;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-03-29;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-03-29;;individuel;;0;RAS;False;1;;Valérie
2023-03-29;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-29;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-29;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-30;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-03-30;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-30;;individuel;;0;RAS;False;1;;Augustine
2023-03-30;x;individuel;;1;RAS;False;1;;Rémiel
2023-03-30;x;individuel;;1;RAS;False;1;;Valérie
2023-03-30;;individuel;;0;RAS;False;1;;Cunégonde
2023-03-30;x;individuel;;1;RAS;False;1;;Saquiel
2023-03-30;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-03-31;;individuel;;0;RAS;False;1;;Rémiel
2023-03-31;;individuel;;0;RAS;False;1;;Augustine
2023-03-31;x;individuel;;1;RAS;False;1;;Valérie
2023-03-31;;individuel;;0;RAS;False;1;;Saquiel
2023-03-31;;individuel;;0;RAS;False;1;;Pioupioute
2023-03-31;x;individuel;;1;RAS;False;1;;Cunégonde
2023-03-31;x;individuel;;1;RAS;False;1;;Joséphine
2023-03-31;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-01;x;individuel;;1;RAS;False;1;;Saquiel
2023-04-01;;individuel;;0;RAS;False;1;;Rémiel
2023-04-01;;individuel;;0;RAS;False;1;;Valérie
2023-04-01;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-01;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-01;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-01;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-01;x;individuel;;1;RAS;False;1;;Augustine
2023-04-02;;individuel;;0;RAS;False;1;;Augustine
2023-04-02;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-02;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-02;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-02;x;individuel;;1;RAS;False;1;;Valérie
2023-04-02;;individuel;;0;RAS;False;1;;Rémiel
2023-04-02;x;individuel;;1;RAS;False;1;;Saquiel
2023-04-02;;individuel;;0;RAS;False;1;;Cunégonde
2023-04-03;;individuel;;0;RAS;False;1;;Rémiel
2023-04-03;;individuel;;0;RAS;False;1;;Valérie
2023-04-03;x?;individuel;;1;RAS;True;1;;Cunégonde
2023-04-03;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-03;;individuel;;0;RAS;False;1;;Saquiel
2023-04-03;;individuel;;0;RAS;False;1;;Augustine
2023-04-03;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-03;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-04;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-04;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-04;;individuel;;0;RAS;False;1;;Saquiel
2023-04-04;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-04;x;individuel;;1;RAS;False;1;;Valérie
2023-04-04;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-04;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-04;DCD;individuel;;0;RAS;False;0;;Augustine
2023-04-05;;individuel;;0;RAS;False;1;;Saquiel
2023-04-05;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-05;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-05;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-05;;individuel;;0;RAS;False;0;;Augustine
2023-04-05;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-05;x;individuel;;1;RAS;False;1;;Valérie
2023-04-05;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-06;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-06;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-06;;individuel;;0;RAS;False;1;;Valérie
2023-04-06;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-06;;individuel;;0;RAS;False;1;;Rémiel
2023-04-06;;individuel;;0;RAS;False;1;;Saquiel
2023-04-06;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-06;;individuel;;0;RAS;False;0;;Augustine
2023-04-07;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-07;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-07;;individuel;;0;RAS;False;1;;Joséphine
2023-04-07;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-07;;individuel;;0;RAS;False;1;;Saquiel
2023-04-07;x;individuel;;1;RAS;False;1;;Valérie
2023-04-07;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-07;;individuel;;0;RAS;False;0;;Augustine
2023-04-08;;individuel;;0;RAS;False;0;;Augustine
2023-04-08;x;individuel;;1;RAS;False;1;;Saquiel
2023-04-08;;individuel;;0;RAS;False;1;;Valérie
2023-04-08;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-08;;individuel;;0;RAS;False;1;;Rémiel
2023-04-08;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-08;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-08;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-09;;individuel;;0;RAS;False;1;;Valérie
2023-04-09;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-09;;individuel;;0;RAS;False;1;;Rémiel
2023-04-09;;individuel;;0;RAS;False;1;;Saquiel
2023-04-09;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-09;;individuel;;0;RAS;False;0;;Augustine
2023-04-09;;individuel;;0;RAS;False;1;;Joséphine
2023-04-09;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-10;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-04-10;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-10;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-10;;individuel;;0;RAS;False;0;;Augustine
2023-04-10;;individuel;;0;RAS;False;1;;Rémiel
2023-04-10;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-04-10;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-10;x;individuel;;1;RAS;False;1;;Valérie
2023-04-11;x;individuel;;1;RAS;False;1;;Valérie
2023-04-11;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-11;;individuel;;0;RAS;False;0;;Augustine
2023-04-11;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-11;;individuel;;0;RAS;False;1;;Rémiel
2023-04-11;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-11;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-04-11;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-12;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-04-12;;individuel;;0;RAS;False;1;;Saquiel
2023-04-12;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-12;x;individuel;;1;RAS;False;1;;Valérie
2023-04-12;;individuel;;0;RAS;False;1;;Cunégonde
2023-04-12;;individuel;;0;RAS;False;1;;Rémiel
2023-04-12;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-12;;individuel;;0;RAS;False;0;;Augustine
2023-04-13;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-13;;individuel;;0;RAS;False;1;;Saquiel
2023-04-13;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-13;;individuel;;0;RAS;False;0;;Augustine
2023-04-13;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-13;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-04-13;x;individuel;;1;RAS;False;1;;Valérie
2023-04-13;;individuel;;0;RAS;False;1;;Joséphine
2023-04-14;;individuel;;0;RAS;False;0;;Augustine
2023-04-14;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-14;;individuel;;0;RAS;False;1;;Saquiel
2023-04-14;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-14;x;individuel;;1;RAS;False;1;;Valérie
2023-04-14;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-14;;individuel;;0;RAS;False;1;;Rémiel
2023-04-14;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-15;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-15;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-15;;individuel;;0;RAS;False;0;;Augustine
2023-04-15;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-15;x(cassé);individuel;;1;cassé;False;1;;Pioupioute
2023-04-15;;individuel;;0;RAS;False;1;;Valérie
2023-04-15;;individuel;;0;RAS;False;1;;Saquiel
2023-04-15;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-16;;individuel;;0;RAS;False;1;;Rémiel
2023-04-16;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-16;x;individuel;;1;RAS;False;1;;Valérie
2023-04-16;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-16;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-16;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-16;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-04-16;;individuel;;0;RAS;False;0;;Augustine
2023-04-17;;individuel;;0;RAS;False;0;;Augustine
2023-04-17;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-17;;individuel;;0;RAS;False;1;;Cunégonde
2023-04-17;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-04-17;;individuel;;0;RAS;False;1;;Rémiel
2023-04-17;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-17;;individuel;;0;RAS;False;1;;Valérie
2023-04-17;;individuel;;0;RAS;False;1;;Pioupioute
2023-04-18;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-18;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-18;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-18;;individuel;;0;RAS;False;0;;Augustine
2023-04-18;x;individuel;;1;RAS;False;1;;Valérie
2023-04-18;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-18;;individuel;;0;RAS;False;1;;Saquiel
2023-04-18;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-19;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-19;;individuel;;0;RAS;False;1;;Rémiel
2023-04-19;;individuel;MARANS;0;RAS;False;1;;Albertine
2023-04-19;x;individuel;;1;RAS;False;1;;Valérie
2023-04-19;x(cassé);individuel;;1;cassé;False;1;;Saquiel
2023-04-19;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-19;;individuel;;0;RAS;False;0;;Augustine
2023-04-19;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-20;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-20;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-20;;individuel;;0;RAS;False;1;;Saquiel
2023-04-20;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-20;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-20;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-20;x;individuel;;1;RAS;False;1;;Valérie
2023-04-20;;individuel;;0;RAS;False;0;;Augustine
2023-04-21;;individuel;;0;RAS;False;1;;Saquiel
2023-04-21;x;individuel;;1;RAS;False;1;;Valérie
2023-04-21;x;individuel;;1;RAS;False;1;;Rémiel
2023-04-21;x;individuel;;1;RAS;False;1;;Pioupioute
2023-04-21;x;individuel;MARANS;1;RAS;False;1;;Albertine
2023-04-21;x;individuel;;1;RAS;False;1;;Cunégonde
2023-04-21;x;individuel;;1;RAS;False;1;;Joséphine
2023-04-21;;individuel;;0;RAS;False;0;;Augustine
2023-04-22;;individuel;;0;RAS;False;0;;Augustine
2023-04-22;;individuel;;0;RAS;False;1;;Pioupioute
